1820,496,60,13,0,0,0,195,262,494,467,438,412,376,220,170,124,86,55,42,36,17,5,8,20,30,46,59,94,125,175,219,377,404,439,469,499,284,200,0,0,0,15,59,502,1818,1848,1877,1898,966,483,1937,3283,6507,6480,6454,6432,6403,6377,6334,6302,6270,6239,6213,6192,6164,6127,6101,6078,6042,6013,5974,5947,530,429,370,324,268,196,90,28,0,0,0,0,35,75,187,265,315,360,444,519,5939,5969,6010,6034,6074,6100,6122,6162,6186,6209,6242,6269,6297,6333,6373,6398,6425,6448,6481,6508,3237,1967,501,979,1900,1876,1848
1289,838,42,8,0,0,0,340,271,267,0,0,0,113,22,11,0,0,0,58,37,28,7,8,29,37,50,0,0,0,12,29,117,0,0,0,246,274,353,0,0,0,10,34,844,1282,0,0,963,998,751,7305,4951,3252,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,5383,131,59,30,54,92,166,46,21,0,0,0,0,27,39,165,88,45,27,75,118,5384,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,3297,4926,7287,743,971,947,0,0
849,1653,64,20,0,0,0,459,219,143,0,0,0,90,18,3,0,0,0,86,30,22,0,0,18,42,80,0,0,0,6,21,85,0,0,0,139,208,463,0,0,0,14,49,1656,839,0,0,479,737,733,7692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5305,169,85,0,0,0,132,41,28,0,0,0,0,32,41,127,0,0,0,108,164,5303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7650,735,711,486,0,0
0,1602,72,25,0,0,0,552,156,77,0,0,5,68,14,1,0,0,0,113,28,16,0,0,12,44,114,0,0,0,4,15,68,6,0,0,79,163,564,0,0,0,19,80,1614,0,0,0,243,502,636,7994,4102,2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5204,221,182,0,4,0,101,51,32,0,0,0,0,37,49,90,0,2,0,182,215,5193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,3952,7983,643,498,268,0,0
0,1555,112,41,0,0,0,624,108,48,0,0,4,34,6,0,3,5,12,157,37,21,0,0,11,44,163,11,3,0,0,4,33,5,0,0,41,101,623,0,0,0,32,126,1552,0,0,0,124,305,510,4164,4122,4190,2080,1062,562,0,0,0,1,11,9,19,14,17,20,17,24,0,0,0,5082,233,341,265,208,130,118,55,51,24,5,4,23,52,46,103,138,220,285,347,264,5065,0,0,0,26,16,20,10,14,25,13,13,2,0,0,0,528,1023,2003,4060,4080,4279,498,314,140,0,0
0,1474,160,64,0,0,0,666,76,30,0,0,0,9,0,5,14,14,22,212,43,30,5,5,23,44,206,24,23,17,8,0,11,0,0,0,29,79,675,0,0,0,69,180,1465,0,0,0,67,185,348,2269,3129,3661,2870,1981,1565,4,0,8,20,25,29,32,27,36,34,38,69,6,0,0,4937,124,116,108,128,127,137,47,28,13,2,2,14,33,44,148,141,120,90,94,155,4906,0,0,5,72,35,37,34,40,36,24,24,20,7,0,5,1524,1942,2909,3720,3241,2381,376,211,89,0,0
0,1383,220,99,0,0,0,722,73,26,0,0,0,0,15,34,76,96,122,370,31,18,0,0,12,39,371,121,89,63,29,7,0,0,0,0,28,63,717,0,0,0,115,235,1371,0,0,0,56,167,356,1537,3157,4993,6414,4190,3630,8,0,5,29,29,39,45,69,101,129,93,125,0,0,3,4860,141,77,38,85,131,230,60,29,11,0,0,11,31,41,232,124,84,45,85,199,4823,3,0,0,135,89,136,104,76,44,37,28,26,3,0,6,3633,4185,6482,4989,3171,1556,370,170,49,0,0
49,1273,329,174,0,0,0,758,48,14,0,0,0,0,0,2,8,0,0,404,37,16,0,0,11,34,403,0,0,8,6,0,0,0,0,0,19,56,764,0,0,0,219,302,1252,41,0,0,0,0,0,0,6,0,3234,3795,5524,0,0,0,22,37,58,0,0,0,71,102,199,0,0,0,4755,214,97,0,0,0,180,69,30,0,0,0,0,24,45,195,0,0,0,107,257,4699,0,0,0,194,92,77,0,0,0,55,37,22,0,0,0,5467,3750,3278,0,1,0,0,0,0,0,0
79,1035,471,361,0,0,0,792,37,10,0,0,0,0,0,0,0,0,0,436,33,10,0,0,8,26,427,0,0,0,0,0,0,0,0,0,11,37,795,0,0,0,386,436,1053,80,0,0,0,0,0,0,0,0,1608,2721,6887,3411,0,0,16,27,88,0,0,0,42,74,247,0,0,0,4619,339,196,0,0,0,131,71,38,0,0,0,0,34,63,153,0,0,0,207,358,4574,0,0,0,246,77,47,0,0,0,82,28,11,0,0,3459,6845,2743,1646,0,0,0,0,0,0,0,0
149,752,525,736,493,0,0,821,30,12,0,0,0,0,0,0,0,0,0,466,30,9,0,0,15,35,457,0,0,0,0,0,0,0,0,0,10,36,829,0,0,500,740,508,740,150,105,56,0,0,0,0,0,0,815,1803,4365,5571,0,6,24,33,115,0,0,0,23,58,303,0,0,0,4427,466,388,0,0,0,79,71,64,33,11,14,33,60,64,93,0,0,0,390,470,4393,0,0,0,303,58,30,0,0,0,119,39,23,9,0,5669,4331,1822,846,0,0,0,0,0,0,60,109
64,405,279,484,951,926,905,882,36,20,12,14,17,21,22,40,75,137,253,499,34,23,7,5,23,42,498,240,133,75,31,19,19,9,10,8,15,34,887,908,932,956,482,286,395,69,74,99,70,44,23,4,0,0,439,1442,3812,9555,9679,9776,9844,9927,10125,10355,10591,10767,10905,11034,0,0,0,0,4174,534,778,610,412,207,91,55,40,19,8,11,13,32,57,117,204,431,618,794,543,4154,0,0,0,0,11024,10908,10759,10584,10345,10099,9907,9827,9741,9643,9513,3703,1416,462,0,0,7,25,47,75,103,71
38,207,42,24,19,13,10,3,0,34,36,42,46,56,71,113,168,224,277,276,32,16,0,0,13,31,288,269,210,174,109,79,64,48,36,35,42,0,5,14,18,19,25,35,194,40,38,34,27,15,9,0,0,0,59,106,301,298,217,139,97,91,117,427,415,315,228,157,138,0,0,0,3887,245,300,362,359,306,116,57,34,18,5,7,16,33,62,133,289,402,364,305,235,3871,0,0,0,143,141,215,318,424,459,100,97,128,174,235,271,276,94,55,0,0,0,7,16,29,32,30
23,144,31,17,9,8,4,0,3,886,825,787,750,717,677,631,552,452,334,192,41,12,0,0,10,38,200,344,451,555,621,673,715,756,784,809,874,4,0,3,6,8,15,27,144,22,18,19,25,6,0,0,0,33,98,126,473,234,117,62,51,54,113,750,393,211,111,54,45,0,0,0,3750,177,245,351,405,456,143,62,38,20,5,3,17,30,65,171,457,441,308,209,156,3739,0,0,0,54,61,105,202,377,773,103,48,49,78,147,263,477,122,92,26,0,0,0,9,22,14,15
4,107,22,12,0,0,0,2,10,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,894,16,2,0,0,0,3,25,101,4,0,0,8,0,0,0,0,50,102,140,400,0,0,0,15,43,134,686,0,0,0,0,4,0,0,0,3650,74,118,227,402,775,225,52,32,14,0,0,17,39,61,239,749,385,192,116,88,3653,0,0,0,8,0,0,0,0,697,142,32,18,0,0,0,404,141,98,41,0,0,0,0,4,0,0
0,78,13,9,0,0,0,4,15,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,911,18,3,0,0,0,3,20,70,0,0,0,0,0,0,0,0,82,129,140,320,0,0,0,20,45,207,613,0,0,0,0,0,0,0,0,3590,32,24,0,0,643,419,56,35,12,0,0,11,38,44,416,629,0,0,16,31,3586,0,0,0,0,0,0,0,0,608,223,34,18,0,0,0,321,161,138,82,0,0,0,0,0,0,0
0,56,6,1,0,0,0,9,20,947,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,933,26,8,0,0,0,0,13,50,0,0,0,0,0,0,0,0,142,163,156,247,0,0,2,33,46,326,492,0,0,0,0,0,0,0,1234,3553,32,36,11,0,405,782,49,37,14,0,0,21,44,48,787,405,0,6,25,39,3554,1219,0,0,0,0,0,0,0,485,359,44,27,7,0,0,233,151,160,144,0,0,0,0,0,0,0
0,39,5,0,2,6,6,17,27,512,724,363,183,87,53,32,21,18,16,22,4,0,0,0,0,4,20,12,22,28,39,63,97,174,347,713,500,32,20,8,5,4,0,2,30,0,0,8,44,71,126,176,229,284,183,128,142,0,0,0,25,47,621,328,0,8,27,65,510,1113,1871,2468,2277,17,13,4,0,0,747,59,47,32,9,6,28,43,59,743,0,0,3,15,32,2289,2433,1836,1125,532,54,26,6,0,306,628,54,14,0,0,0,143,123,177,286,231,174,129,75,43,9,0
0,21,0,5,9,19,17,34,40,287,512,440,314,227,152,104,62,43,35,70,12,5,0,0,5,8,63,50,59,61,96,159,232,336,447,525,293,45,31,19,16,15,9,0,17,0,0,6,23,33,70,83,84,69,53,50,68,0,0,0,25,69,580,0,0,4,18,44,829,1197,1448,1127,1010,17,13,0,0,0,697,51,28,18,7,5,19,46,58,690,0,0,0,18,25,1037,1149,1421,1178,850,38,15,4,0,0,582,83,23,0,0,0,72,48,52,68,82,66,58,38,20,8,0
0,18,11,30,47,74,94,136,202,399,763,1050,1268,1391,1477,1558,1606,1642,822,509,15,8,0,0,11,21,527,838,1631,1595,1556,1479,1378,1254,1030,772,405,208,156,112,78,56,33,13,18,0,0,8,25,38,82,68,70,46,35,32,30,0,0,8,47,97,528,0,0,0,17,42,1557,1594,1653,835,438,10,9,0,0,7,657,60,33,14,0,0,15,39,49,646,10,0,0,9,6,442,846,1646,1603,1593,40,15,0,0,0,523,105,51,7,0,0,32,27,30,46,80,66,63,29,16,6,0
0,0,0,0,0,0,5,25,40,71,157,81,52,0,0,0,0,849,1268,1815,26,8,0,0,11,21,1812,1252,832,0,0,0,0,41,75,155,65,25,18,5,0,0,0,0,0,0,0,4,17,28,84,39,25,0,0,0,0,0,0,5,53,116,466,0,0,0,17,42,3184,1660,836,0,0,0,0,0,0,5,597,53,33,18,0,0,13,45,60,590,4,0,0,0,0,0,0,813,1627,3187,39,15,0,0,0,463,114,58,5,0,0,0,0,0,0,31,50,91,30,16,2,0
0,0,0,0,0,0,0,16,36,83,102,0,0,0,0,0,0,0,0,1847,23,6,0,0,10,22,1843,0,0,0,0,0,0,0,0,108,85,29,17,0,0,0,0,0,0,0,0,1,14,24,58,0,0,0,0,0,0,0,0,0,84,152,398,8,0,0,21,37,3153,0,0,0,0,0,0,0,0,0,552,59,36,18,0,0,22,55,58,541,0,0,0,0,0,0,0,0,0,3154,37,18,0,0,5,399,145,83,0,0,0,0,0,0,0,0,0,59,25,15,1,0
5,9,6,7,0,0,0,15,32,97,49,0,0,0,0,0,0,0,0,1871,18,7,0,0,12,16,1862,0,0,0,0,0,0,0,0,54,106,26,14,0,0,0,13,12,11,7,3,0,7,15,32,0,3,0,0,0,0,6,0,0,161,184,295,4,0,5,28,36,3126,161,0,0,0,0,0,0,0,0,503,54,45,33,10,9,31,54,49,492,0,0,0,0,0,0,0,0,172,3124,39,26,3,0,4,304,199,167,0,0,5,0,0,0,0,2,0,30,15,7,0,0
14,25,26,46,0,0,6,23,31,73,0,0,0,48,65,108,220,469,938,1894,22,7,0,0,14,25,1885,951,490,262,141,81,50,0,0,0,78,30,24,5,0,0,53,25,21,17,12,5,0,6,19,24,57,81,119,151,190,235,271,302,330,201,194,0,0,0,17,38,2926,312,250,178,115,74,46,5,0,0,463,55,34,22,8,7,25,47,36,453,0,0,10,39,74,117,172,259,325,2911,35,21,0,0,0,183,201,333,299,266,230,183,147,118,80,56,23,16,6,0,4,10
29,35,36,70,0,0,0,5,15,44,0,0,0,168,205,343,519,747,944,983,26,6,0,0,13,32,961,957,687,450,279,177,139,0,0,0,46,15,10,0,0,0,87,29,27,27,16,11,2,0,7,9,15,20,31,34,32,33,45,43,37,43,64,0,0,0,17,38,2730,107,126,90,58,38,27,10,0,0,408,56,25,21,11,8,23,35,36,413,0,0,12,27,39,64,94,131,100,2718,33,19,0,0,0,61,40,42,47,54,41,38,35,29,21,14,9,4,0,7,14,21
78,62,62,121,0,0,0,0,13,25,0,0,0,343,340,495,617,732,746,542,23,6,0,0,10,32,504,774,782,646,490,354,338,0,0,0,24,8,0,0,0,0,134,49,61,81,50,30,16,5,0,0,5,10,20,20,19,25,35,20,13,15,26,0,0,0,25,46,2637,61,133,101,57,40,22,8,0,0,367,55,19,7,9,9,10,24,39,375,0,0,7,16,28,68,99,128,63,2634,37,24,0,0,0,29,16,17,19,38,31,23,25,21,18,8,2,0,2,14,30,50
47,74,76,167,0,0,0,0,0,3,0,0,0,1504,2329,4344,7998,7676,7306,1983,59,18,0,0,20,70,1920,7288,7691,8025,4296,2316,1476,0,0,0,4,0,0,0,0,0,179,62,62,48,0,0,27,9,0,0,0,0,5,5,6,11,11,0,0,0,0,0,0,0,20,44,2563,0,69,125,81,31,16,4,0,0,324,59,15,0,0,0,0,28,43,327,0,0,4,19,34,83,121,66,0,2565,45,22,0,0,0,0,0,0,0,6,10,7,7,3,0,0,0,3,12,28,0,0
21,75,92,233,0,0,0,0,0,0,0,0,5,3134,3263,4178,3930,0,4924,3295,25,8,0,0,12,31,3262,4973,0,3989,4143,3316,3149,6,0,0,0,0,0,0,0,0,242,82,76,29,0,1,61,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,53,2530,0,0,59,113,23,12,0,0,34,284,59,29,0,0,0,0,38,49,293,30,0,0,12,24,115,65,0,0,2525,53,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,59,1,0
0,40,69,277,150,72,45,27,0,0,0,0,0,5041,3718,4091,1968,0,3257,6525,25,8,0,0,10,28,6513,3279,0,2017,4061,3754,5037,0,0,0,0,0,31,45,66,135,278,58,38,0,0,0,79,13,13,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,23,58,2490,3,0,0,93,18,4,0,19,59,211,56,35,0,0,0,0,42,54,211,63,26,0,5,19,91,0,0,3,2483,63,24,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,11,22,86,0,0
0,24,62,171,168,122,88,88,44,449,792,1615,3263,6505,2878,2047,0,0,0,6499,23,8,0,0,9,26,6487,0,0,0,1992,2883,6499,3251,1662,829,473,59,99,105,133,179,190,58,26,0,0,0,119,30,21,5,0,0,0,4,16,11,20,14,12,17,27,0,0,0,33,79,2436,0,0,8,70,9,5,16,41,49,139,52,61,36,15,17,36,62,52,127,43,41,17,1,12,70,5,0,0,2430,81,46,0,0,0,31,21,20,15,20,13,17,4,0,0,0,5,17,26,123,0,0
