0,0,0,6,10,0,0,4,0,0,0,6,58,24,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,249,1571,120,95,73,52,46,24,0,0,0,4,16,23,22,74,28,31,24,20,15,16,16,5,0,0,0,0,13,27,38,109,0,0,0,8,1639,187,118,45,0,0,0,0,40,54,68,107,151,217,298,292,218,85,52,26,0,0,0,0,0,0,0,4,7,0,0,0,186,229,193,310,5,0,0,0,11,27,21,46
0,0,0,0,0,0,0,0,0,0,0,0,85,31,17,8,0,23,13,19,12,14,24,17,20,11,12,17,0,0,0,0,0,22,67,121,173,239,315,389,475,1238,107,97,76,42,31,15,0,0,0,0,6,8,8,27,10,14,10,8,9,6,3,0,0,0,0,0,13,30,37,142,0,0,0,6,1525,250,163,53,0,0,0,0,13,8,17,46,69,135,278,311,321,98,71,43,0,0,0,0,0,0,0,0,0,0,0,0,104,188,214,428,0,0,0,0,13,36,34,75
67,0,0,0,0,0,0,0,0,0,0,0,135,53,41,61,39,55,35,41,35,41,42,35,34,28,24,22,3,0,0,0,8,31,38,57,76,87,97,114,135,936,106,107,89,51,34,19,0,0,0,0,0,0,0,0,0,0,0,0,17,10,8,2,0,0,0,0,10,39,43,181,0,0,0,3,1378,337,243,90,0,0,0,5,36,21,22,15,0,0,107,250,508,85,74,71,23,0,0,0,0,0,0,0,0,0,0,4,71,143,190,547,0,0,0,3,12,35,43,112
131,0,0,0,3,8,9,11,0,0,5,0,179,59,49,39,0,52,54,52,49,57,49,51,45,36,44,31,11,0,0,0,4,17,32,56,103,91,86,106,126,795,84,91,96,54,30,22,0,0,0,0,0,0,0,0,0,0,0,0,51,25,22,16,0,0,0,0,11,37,55,214,0,0,0,0,1182,418,339,165,0,0,0,8,78,30,26,12,0,0,0,0,453,72,57,59,43,13,0,0,0,0,0,7,0,0,0,0,33,99,154,644,0,0,4,18,30,49,51,90
184,104,52,38,28,29,27,40,28,22,34,21,245,75,63,53,52,109,73,78,87,90,85,106,61,58,55,29,24,5,0,0,0,17,32,49,109,48,63,102,122,674,67,64,113,57,35,14,0,0,0,0,0,0,0,0,0,0,0,5,97,41,33,15,0,0,0,4,20,33,64,270,0,0,0,0,956,539,519,339,0,0,0,0,108,51,37,22,0,0,0,0,406,66,46,40,32,23,6,0,5,7,10,25,14,11,21,19,39,75,117,710,361,198,115,74,65,72,61,83
155,135,109,95,68,54,46,49,55,43,45,49,324,90,92,90,101,116,89,102,99,87,77,62,0,76,54,31,19,0,0,0,0,13,32,57,73,0,67,110,134,559,54,0,70,51,34,20,0,0,0,0,0,0,0,0,0,0,0,0,136,48,28,9,0,0,0,8,31,43,59,328,2,0,0,10,662,514,634,617,0,0,0,88,151,64,38,15,0,0,0,0,361,65,50,29,15,4,0,6,14,28,33,39,43,40,36,33,48,71,113,415,386,293,216,148,116,119,104,102
152,149,130,121,115,88,79,76,80,74,60,74,442,113,110,106,113,112,110,124,117,101,88,72,58,118,44,31,17,0,0,0,0,16,28,51,52,67,114,123,133,448,103,63,66,48,35,13,0,0,0,0,0,7,20,36,28,28,53,108,178,56,33,9,0,0,0,0,19,40,54,377,7,0,0,2,372,406,670,1186,1077,918,765,578,330,160,77,21,0,0,0,0,312,53,41,27,12,0,1,15,25,33,44,40,45,50,53,54,63,85,117,289,346,328,297,217,167,137,141,119
3298,3386,3480,3550,3643,3701,3755,3820,3877,3931,2017,1026,1096,323,529,964,1798,1730,1657,1583,1266,961,825,689,573,451,292,179,81,0,0,0,0,3,22,41,42,57,72,127,143,307,49,45,47,30,27,14,0,0,0,0,3,11,24,101,57,75,96,118,106,51,31,16,0,0,0,0,29,43,54,435,10,0,0,0,149,109,157,187,262,300,344,283,159,59,39,14,0,0,0,0,269,53,26,15,5,21,37,53,44,50,64,63,72,115,169,212,262,331,428,2146,2334,2500,2689,2813,2932,3010,3104,3191
7,0,0,0,0,0,0,4,0,1954,3005,3558,4996,582,724,970,908,0,0,223,446,120,132,122,132,144,139,129,123,0,0,3,0,0,18,35,48,57,83,158,145,184,33,36,33,20,17,16,0,0,0,0,15,24,34,199,102,114,117,119,100,59,33,11,0,0,0,0,18,48,69,479,0,0,0,0,74,59,92,128,181,238,354,380,226,63,34,18,0,0,0,0,227,57,31,10,0,4,0,38,58,60,75,75,0,0,0,0,10,32,60,1542,0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0,5321,644,741,778,456,0,0,0,378,105,113,103,101,133,121,130,209,165,129,86,46,9,8,29,38,46,64,204,108,67,11,22,30,14,4,0,0,0,0,4,25,35,44,709,465,408,334,264,175,103,61,19,0,0,0,0,11,35,72,542,0,0,0,0,28,24,32,54,100,139,290,546,374,63,43,23,0,0,0,0,187,44,34,12,0,0,0,18,49,65,80,142,0,0,0,0,10,36,53,1493,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2848,5664,660,643,499,219,0,0,8,312,97,89,77,73,134,85,62,59,46,42,32,25,9,2,24,23,40,57,163,0,0,0,0,5,0,0,0,0,0,0,0,14,34,47,746,0,0,0,6,0,0,3,0,0,0,0,0,21,34,61,598,4,0,0,0,0,0,0,0,6,0,0,336,673,55,40,13,0,0,0,0,153,42,29,14,0,0,0,16,39,71,87,197,0,0,0,0,14,44,57,1452,0,0,0,0,0,0,0,0
0,0,0,0,0,5,0,0,542,1118,2244,4427,3130,595,490,305,111,0,0,0,225,90,84,57,0,74,80,67,54,44,34,19,15,6,2,19,23,37,48,117,0,0,0,0,0,0,0,0,0,0,0,0,17,40,57,793,0,0,0,0,0,0,0,0,0,0,0,0,15,31,63,646,0,0,0,0,0,0,0,0,0,0,0,0,628,56,39,23,0,0,0,0,113,37,26,19,0,0,0,15,25,56,85,257,0,0,0,0,27,47,51,1397,0,10,9,7,6,0,0,0
0,0,0,0,0,8144,8051,7938,7810,7114,6363,5005,2571,855,514,240,59,0,0,0,169,81,81,99,63,50,50,39,42,30,29,15,4,0,0,8,17,25,39,81,5,0,0,0,0,0,0,0,0,0,0,5,28,39,55,841,0,0,0,0,0,0,0,0,0,0,0,0,16,32,63,700,0,0,0,0,0,0,0,0,0,0,0,0,585,67,33,13,0,0,0,0,80,26,15,4,0,0,0,15,41,55,87,337,0,0,0,0,19,33,46,1355,988,830,644,458,272,122,69,34
0,0,0,0,181,137,185,227,279,327,406,439,290,57,36,16,0,0,0,0,115,64,54,49,57,43,40,27,25,19,11,3,0,0,0,0,4,14,20,36,0,0,0,0,0,5,8,0,0,0,0,0,22,42,51,875,0,0,0,0,0,0,0,0,0,0,0,6,27,36,56,733,0,0,0,0,0,0,0,0,0,0,0,0,525,80,46,16,0,0,0,0,52,17,8,10,0,0,0,0,29,45,64,379,0,0,0,0,19,26,36,315,262,317,347,346,244,64,41,22
0,0,0,0,82,63,106,142,203,263,384,502,493,63,48,28,6,0,0,0,66,45,29,23,29,28,21,14,9,10,7,0,0,0,0,0,0,6,8,10,0,4,18,14,18,21,29,22,0,0,0,0,16,41,67,929,460,237,113,70,45,48,26,39,0,0,0,0,15,42,66,777,392,211,122,63,58,19,6,10,0,0,0,0,468,75,57,36,4,0,0,0,27,5,0,12,0,0,0,0,21,47,61,429,0,0,0,0,11,23,32,162,174,252,336,431,417,60,34,26
0,0,0,0,39,22,38,44,87,124,260,492,935,59,38,16,0,0,0,0,20,37,27,12,14,18,6,0,8,8,5,0,0,0,0,0,0,7,11,11,17,22,28,35,32,39,43,72,0,0,0,8,31,38,57,510,521,388,271,182,117,95,78,84,0,0,0,0,22,43,71,430,428,332,245,168,182,29,20,14,0,0,0,0,420,69,44,30,0,0,0,0,11,0,6,28,0,0,0,6,28,61,60,475,0,0,0,0,10,9,18,38,54,109,207,410,785,72,39,20
3,0,0,0,0,0,0,0,0,0,0,0,885,67,41,16,0,0,0,0,0,2,5,0,0,0,0,0,46,22,15,5,0,0,0,0,3,9,20,29,29,36,41,51,55,56,59,114,0,0,0,0,24,42,59,279,429,410,347,270,201,147,135,172,0,0,0,0,18,40,66,244,340,345,298,232,353,45,27,21,0,0,0,0,372,79,49,33,0,0,0,0,10,10,18,51,0,0,0,0,15,53,63,528,0,0,0,0,0,0,0,0,0,0,0,0,732,76,42,27
0,0,0,0,0,0,0,0,0,0,0,0,835,65,45,25,4,0,0,0,0,0,0,0,0,0,0,2,83,29,26,13,5,0,0,9,24,25,26,41,51,46,54,65,107,87,86,177,0,0,0,80,295,572,916,2608,4998,6349,7101,7840,7958,8047,8150,0,0,0,0,0,32,72,122,268,455,652,841,965,1360,46,29,17,0,0,0,0,315,90,66,47,4,0,0,0,4,18,32,85,0,0,0,0,14,49,58,578,0,0,0,0,0,0,0,0,0,0,0,0,679,73,45,21
0,0,0,0,0,0,0,0,0,0,0,0,790,64,45,24,0,0,0,0,0,0,0,0,0,0,0,0,120,45,32,22,19,5,1,14,28,37,40,47,58,71,69,0,60,84,95,247,0,0,0,129,324,460,544,3041,4404,2253,1129,576,0,0,6,0,0,0,0,0,0,0,0,5,8,12,11,0,1395,55,31,21,0,0,0,0,241,68,59,44,6,0,0,0,18,24,40,116,0,0,0,0,19,48,69,626,0,0,0,0,0,0,0,0,0,0,0,0,625,64,36,16
0,0,0,0,0,5,0,0,4,0,0,0,743,46,39,15,0,0,0,0,0,0,0,7,0,0,0,0,157,50,40,32,24,5,2,20,34,46,47,65,65,79,130,68,71,74,89,319,3,0,0,257,488,628,651,5667,2888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1444,55,30,15,0,0,0,0,197,90,70,47,15,0,0,0,15,26,48,155,0,0,0,0,12,36,63,667,347,0,0,6,0,0,0,0,0,0,0,6,584,70,49,19
0,0,0,0,18,60,103,174,269,350,419,476,712,31,40,26,3,0,0,0,0,5,14,31,20,19,81,122,211,72,56,47,27,8,6,36,84,127,162,208,141,125,128,106,104,102,106,385,0,0,0,480,689,752,638,5308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489,63,38,15,0,0,0,0,128,81,79,50,22,0,0,0,11,27,42,192,0,0,0,0,23,42,67,369,562,304,160,107,45,27,14,21,0,0,0,0,524,52,43,10
0,0,0,0,14,30,62,96,119,124,98,95,194,35,22,14,0,0,0,0,15,16,26,38,41,34,202,148,143,73,54,51,29,15,0,0,7,0,0,113,128,155,160,154,149,144,144,474,226,0,0,912,924,767,542,4978,3544,3015,2042,0,7,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,1532,56,30,12,0,0,0,0,65,56,68,53,33,0,3,0,16,37,49,233,0,0,0,0,15,37,65,214,380,367,252,196,141,106,73,67,0,0,0,0,483,63,42,15
0,0,0,0,19,34,60,115,125,101,69,61,94,28,16,3,0,0,0,0,13,26,40,42,47,52,320,137,111,66,58,50,27,16,7,0,0,0,0,77,173,287,431,556,666,797,939,1274,1565,1647,1722,1793,950,528,314,1133,1032,1948,3943,3896,3832,3761,3707,3641,3561,3489,3389,3298,3191,3113,3020,2915,2795,2654,2503,2320,2151,468,354,275,204,158,101,59,56,42,52,50,56,32,16,2,18,35,55,275,0,0,0,0,15,36,57,147,250,336,299,252,210,179,147,160,0,0,0,6,435,64,47,22
0,0,0,0,10,32,54,175,101,54,30,26,33,17,7,0,0,0,0,0,7,21,40,57,64,106,468,142,124,127,75,58,42,28,20,0,0,0,0,18,37,45,104,57,57,82,98,111,110,131,124,114,111,110,118,444,51,56,57,80,85,82,102,114,126,152,155,154,121,141,171,201,241,273,335,316,240,104,71,75,66,61,60,56,50,36,32,21,16,4,0,8,31,38,55,316,0,0,0,0,24,76,145,328,569,764,924,1054,1161,697,417,401,5,0,0,3,378,68,46,19
4,0,0,0,8,29,55,136,0,0,0,0,0,0,0,0,0,0,0,0,21,26,42,55,0,51,576,130,95,67,0,68,50,34,18,0,0,0,0,20,34,44,65,0,55,86,104,106,99,87,96,80,83,91,85,347,41,45,39,40,46,42,50,58,73,109,143,163,88,97,99,131,183,233,319,408,399,115,68,53,47,45,32,42,41,32,30,17,7,0,5,12,30,50,63,360,0,0,0,0,15,32,43,168,93,0,0,0,563,648,523,707,10,0,0,6,317,60,45,31
3,0,0,0,12,35,44,92,5,0,0,0,0,0,0,0,0,0,0,0,22,32,44,90,47,62,696,129,103,84,65,108,46,35,15,0,0,0,4,25,40,47,47,54,101,88,84,78,68,64,117,72,77,75,68,261,20,27,20,23,33,27,31,28,32,44,84,189,74,67,60,51,68,117,198,376,710,113,64,38,14,30,15,18,25,9,7,5,0,5,21,23,33,56,69,406,0,0,0,0,21,37,42,132,0,0,0,0,304,496,509,979,0,0,0,0,266,62,39,25
0,0,0,0,15,24,27,50,0,0,0,0,0,0,0,0,0,0,0,0,27,43,62,87,84,80,818,126,101,84,82,85,47,35,14,6,0,0,0,12,33,30,41,52,54,49,60,57,53,56,67,0,32,47,56,187,0,5,0,0,6,4,6,4,0,0,0,131,95,54,46,25,13,2,0,0,648,141,75,33,0,0,0,0,6,0,0,0,0,0,21,47,50,62,76,458,0,0,0,0,8,26,26,89,10,0,0,0,154,332,426,1208,0,0,0,0,214,54,35,20
0,0,0,0,3,13,19,18,0,0,0,0,0,0,0,0,0,0,0,0,18,33,57,68,83,99,961,113,107,104,95,74,51,49,35,11,0,0,0,6,21,20,32,34,39,41,49,33,37,38,56,36,55,49,50,140,0,0,0,0,0,0,0,0,0,0,0,61,118,40,33,18,5,0,0,0,566,191,130,67,6,0,0,0,0,0,0,0,0,0,0,25,69,81,95,531,267,121,0,0,11,26,23,40,7,0,0,0,86,223,334,1413,4,0,0,0,176,40,25,11
0,0,0,0,0,4,4,1,6,4,5,8,27,9,7,5,0,0,0,0,15,41,57,74,96,98,1253,462,398,322,236,169,117,73,20,0,0,0,0,0,14,13,12,18,16,23,19,9,22,13,20,0,7,19,28,85,0,0,0,0,0,0,0,0,0,0,0,0,82,37,26,10,0,0,0,0,445,201,164,85,0,0,0,0,0,0,0,0,0,0,0,0,37,62,70,310,319,322,153,81,40,24,9,11,0,0,0,0,46,151,242,1543,4,0,0,0,146,42,26,12
0,0,0,0,3,10,19,15,24,27,27,27,67,22,19,18,5,0,0,0,18,40,50,66,88,108,1579,241,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,22,57,8,0,0,0,4,0,0,6,7,0,0,0,47,25,23,4,0,0,0,4,336,206,248,193,0,0,0,7,5,0,0,0,0,0,0,0,25,63,79,200,248,318,237,180,110,82,50,43,0,0,0,0,37,101,196,1680,10,0,0,0,110,40,22,8
0,0,0,0,8,15,26,33,40,35,46,54,129,35,29,26,5,0,0,0,20,50,55,75,88,108,1645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,12,0,0,0,0,42,28,24,30,24,11,4,0,13,12,16,10,0,0,0,4,209,142,226,383,334,293,243,206,140,99,60,24,0,0,0,0,22,52,82,136,196,288,274,237,177,134,86,108,0,0,0,0,24,69,137,1754,0,0,0,4,73,39,26,18
0,0,0,0,17,55,81,110,152,184,120,104,220,47,39,29,6,0,0,0,22,65,70,124,100,112,1727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,8,0,0,0,0,78,41,33,43,36,23,19,16,9,11,7,10,0,0,0,0,105,52,44,52,49,44,41,52,38,35,37,19,0,0,0,15,59,123,245,4293,4394,4546,4708,4838,4948,2431,1208,712,0,0,0,0,26,55,124,1830,0,0,0,0,23,26,7,0
0,0,0,0,0,3,0,0,0,98,166,231,388,61,50,30,8,0,0,0,0,36,0,77,99,109,1795,877,441,219,106,45,0,4,0,0,7,0,0,5,0,0,0,0,0,0,0,0,6,8,9,12,14,18,20,39,9,0,0,0,116,56,56,61,43,37,31,26,27,27,17,13,0,0,0,0,59,34,33,37,35,34,30,37,34,27,24,26,8,0,0,10,28,59,101,3959,0,0,0,0,2612,2581,1883,1663,0,0,0,0,22,39,94,1900,0,0,0,0,0,5,0,0
0,0,0,0,0,0,0,0,0,0,0,121,567,65,52,27,14,0,0,5,9,52,25,64,85,109,985,944,696,486,323,234,24,27,19,20,29,16,17,25,11,6,0,0,0,0,0,4,15,30,29,35,36,40,45,86,15,3,0,0,185,112,122,169,264,230,197,153,117,83,44,22,0,0,0,0,29,16,11,18,9,11,11,11,12,17,4,2,0,0,0,7,30,67,116,3894,0,0,0,0,1320,1990,1992,2708,3,0,0,0,23,42,68,1967,5,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,619,79,53,34,23,5,5,15,22,53,48,69,78,106,563,762,728,615,497,498,41,42,45,44,39,34,37,36,23,19,4,0,0,0,0,7,14,29,36,42,48,53,57,152,23,14,7,0,256,140,143,171,142,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,38,88,148,3818,0,0,0,5,687,1297,1612,3556,6,0,0,4,19,43,62,2020,0,0,0,0,0,0,0,0
0,0,0,0,0,0,9,8,7,5,0,0,670,77,41,35,22,6,6,23,34,55,58,81,90,101,358,573,652,612,589,830,62,61,58,58,55,55,53,35,36,29,15,0,0,0,0,7,21,36,49,59,63,74,68,246,74,109,192,174,354,172,149,133,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,124,173,3726,0,0,0,0,367,864,1223,4188,4,0,0,9,34,50,59,2074,1036,0,0,0,0,0,0,5
3380,3119,2841,2525,2216,1935,1759,1576,1456,1331,1196,1074,998,246,148,99,58,17,13,54,87,142,187,255,340,447,1163,5011,5368,5688,3132,2609,295,490,933,886,840,798,756,714,178,92,30,0,0,0,0,31,73,133,222,391,565,620,665,990,109,120,110,0,285,176,143,126,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,154,176,3629,0,0,0,0,188,532,906,4671,0,0,0,4,241,1101,2118,4265,6413,7394,8128,8730,0,4090,3893,3654
464,524,592,568,532,319,272,189,198,229,212,131,110,88,28,10,5,0,0,6,0,0,0,21,46,72,1039,3530,0,2872,4392,5077,416,484,489,0,0,0,0,497,102,68,29,0,0,0,0,9,23,39,94,234,122,0,0,1075,133,138,156,184,373,151,111,69,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,11,0,92,165,224,178,153,3535,0,0,0,4,120,321,608,5006,0,0,0,0,430,1614,2010,2148,2112,1873,1456,1167,3018,356,438,482
394,460,607,556,685,391,308,181,141,199,248,145,107,114,18,7,0,0,0,0,0,0,6,32,54,76,1986,2995,0,0,2137,6421,426,378,273,0,0,0,0,417,120,81,35,0,0,0,0,7,23,42,135,172,0,0,0,1201,195,259,337,235,263,131,87,47,10,8,13,21,14,15,22,4,0,0,0,0,24,15,22,17,21,15,16,23,7,7,25,52,103,130,166,107,92,92,89,3451,0,0,0,7,87,215,410,5238,0,0,0,0,831,2670,2483,2166,2144,1643,1096,831,2244,314,414,506
321,297,625,445,910,468,370,211,82,150,306,149,101,191,3,0,0,0,0,0,0,0,0,16,52,72,3921,1989,0,0,1029,7146,351,276,151,0,0,0,0,325,123,88,47,0,0,0,0,6,24,39,183,88,0,0,4,1328,189,207,163,0,200,116,78,57,37,37,39,37,36,30,28,18,0,0,0,0,62,45,47,35,39,36,31,27,12,0,0,12,27,29,43,48,66,64,59,3400,0,0,0,0,54,196,404,5672,0,0,0,0,1694,4536,2287,1701,2130,1062,540,503,1631,162,304,594
338,0,390,0,669,597,497,296,0,0,219,179,0,177,0,0,0,0,0,0,0,0,0,20,59,71,3869,0,0,0,512,7822,283,199,90,0,0,0,5,257,138,138,92,0,5,0,0,5,18,37,149,0,0,0,6,1442,184,188,108,0,273,107,76,70,52,49,50,49,56,37,34,17,0,0,0,0,102,52,48,43,61,49,42,37,21,9,0,0,12,19,27,33,47,38,42,3365,0,0,0,0,0,4,0,5682,0,0,0,0,3458,3653,0,1205,1288,0,0,461,1290,0,0,405
659,547,777,579,681,685,662,576,281,211,253,361,281,352,263,176,119,76,41,7,0,0,6,36,58,74,3821,6,0,0,0,7940,203,131,56,0,0,0,0,164,91,130,180,144,104,48,20,2,7,30,112,0,0,0,4,1587,231,225,211,283,553,570,978,1867,1804,1764,1711,1663,1624,399,211,61,0,0,0,0,187,131,182,303,265,212,158,121,87,66,29,4,10,12,16,25,34,19,22,3327,106,61,13,0,0,0,0,5715,5750,5799,6090,6504,6924,3798,2187,2395,1317,760,857,924,1048,341,280,427
212,298,394,499,651,759,774,541,108,126,134,146,177,159,151,93,58,43,17,0,0,0,6,30,52,71,3755,0,0,0,0,8047,172,118,44,0,0,0,0,104,57,51,41,40,43,30,18,2,16,36,86,0,0,0,9,1767,267,301,355,487,683,784,955,940,0,5,0,0,1165,309,219,73,0,0,0,0,277,163,184,164,0,7,0,0,0,7,6,0,0,0,0,5,6,0,0,3189,54,53,19,0,0,0,0,18,41,56,545,777,791,664,509,368,250,193,146,105,214,90,103,159
100,149,237,339,496,697,990,965,86,78,94,110,155,148,162,112,48,44,20,0,0,0,7,29,52,81,3707,0,0,0,7,8146,134,75,23,0,0,0,5,61,37,41,34,33,24,20,13,3,13,17,52,4,0,0,0,1942,332,400,485,628,728,766,736,477,0,0,0,0,996,383,332,154,6,0,0,0,385,182,145,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3145,61,48,29,6,0,0,7,32,43,54,995,985,762,504,303,201,130,84,66,58,97,56,51,68
32,41,88,162,288,483,961,1859,71,50,48,63,125,127,168,158,51,43,31,8,0,0,5,24,56,102,3647,0,0,0,0,0,180,88,39,0,0,0,0,17,14,22,11,16,16,17,3,0,4,5,17,0,0,0,0,2229,539,686,929,669,675,647,497,242,0,0,0,0,789,461,454,280,0,0,0,0,475,149,97,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3093,54,51,17,0,0,0,0,15,29,42,1922,971,486,243,113,71,36,29,36,24,26,25,17,19
0,0,0,0,0,0,0,1809,59,29,9,0,49,86,160,271,45,32,18,6,0,0,0,30,78,127,3566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2538,552,556,457,0,589,496,311,126,0,0,0,0,524,455,577,549,0,0,135,273,565,135,81,44,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3059,55,49,16,0,0,0,0,12,31,42,1887,0,0,7,0,0,0,0,1,0,0,0,0,0
