472,511,552,325,238,161,170,151,131,156,180,428,34,39,35,61,125,246,108,87,91,108,112,120,151,234,195,159,113,0,0,0,0,0,0,0,0,0,0,0,0,3693,1198,500,5,0,0,0,0,0,16,293,167,161,178,201,235,313,195,0,0,99,0,0,0,40,48,58,80,55,54,168,23,16,7,0,0,9,32,47,39,51,57,53,61,71,71,90,192,16,6,0,0,0,0,0,0,0,0,0,20,22,27,32,0,0,56,0,0,0,0,0,0,0,0,0,0,4,57,1267,628,0,0,1206,2416,0,123,25,14,7,0,0,4,26,52,77,107,138,172,216,254,293,386,428
65,58,64,85,84,87,119,111,131,173,178,321,33,18,0,0,0,179,124,68,76,86,80,63,65,61,57,71,99,60,27,0,0,0,0,0,0,0,0,0,0,2479,1350,934,4,0,0,0,0,0,0,448,262,323,480,377,265,148,0,0,3,91,48,32,5,16,0,3,17,24,30,115,17,8,0,0,0,0,0,30,35,44,58,61,75,81,85,98,263,22,17,6,0,0,0,0,0,0,0,0,16,7,6,4,0,3,48,4,0,0,0,0,0,0,0,0,0,6,48,703,1347,0,0,0,2657,225,217,78,43,15,0,0,0,0,0,0,8,0,5,16,24,29,51,64
46,39,53,74,68,83,121,121,144,187,168,201,33,13,0,0,0,106,184,43,49,68,77,47,41,36,27,23,38,35,44,26,7,0,0,0,0,0,0,0,0,1803,1765,1798,0,0,15,4,0,0,0,598,269,287,243,0,0,0,0,0,0,16,11,22,6,8,0,0,5,14,19,73,10,0,0,12,5,6,0,22,40,62,67,68,89,82,91,111,350,33,25,14,2,0,0,0,0,0,0,0,8,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1355,656,314,0,2665,0,0,4,4,0,0,0,0,0,0,0,20,0,0,10,17,22,34,72
0,20,46,61,62,84,113,125,142,227,126,81,35,21,8,0,0,0,151,22,24,41,81,41,35,33,28,16,20,12,9,6,0,0,0,0,0,0,0,0,0,917,1787,3573,0,0,36,13,4,0,367,752,258,218,128,4,6,3,0,0,0,0,0,5,3,0,0,0,0,9,25,41,0,0,8,29,44,66,0,14,44,87,132,168,132,107,99,114,430,35,25,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707,1065,854,455,2900,0,0,0,0,0,0,0,0,0,0,20,37,8,0,0,8,16,24,49
0,28,47,65,65,76,119,130,141,144,0,0,11,0,0,0,0,56,129,5,0,0,49,35,23,17,11,6,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,3565,3557,2271,2175,2104,2037,1951,1801,1346,886,701,524,401,324,253,161,67,0,0,0,0,0,5,21,0,8,16,15,6,0,8,20,0,0,74,41,0,0,0,0,95,125,130,123,138,537,36,26,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,7,0,0,0,0,0,0,0,541,685,594,3218,0,0,0,0,0,0,0,0,0,0,49,35,12,6,0,0,7,15,25
23,52,48,58,51,73,142,116,126,56,0,0,0,0,0,0,4,96,48,0,0,0,17,24,12,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270,177,35,78,144,278,136,121,107,116,106,112,116,137,145,128,0,0,0,0,0,0,34,0,3,5,7,5,10,11,36,0,0,41,71,38,25,18,13,63,101,121,123,205,774,35,31,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,10,16,35,58,0,0,0,0,0,0,0,271,614,595,3528,1771,863,456,214,119,0,0,0,54,46,81,32,22,16,6,0,0,9,17
15,27,28,44,50,72,188,97,58,0,0,0,0,0,0,0,0,76,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165,273,0,0,0,198,122,113,98,83,82,81,90,109,143,211,166,138,108,75,37,0,42,0,6,20,20,23,30,31,69,0,0,30,59,60,51,47,34,60,94,123,0,0,868,78,43,14,0,0,0,0,0,0,0,0,0,0,0,0,2,12,20,13,13,13,25,0,0,66,74,82,0,0,0,0,0,0,319,458,1967,1836,1374,960,597,419,0,0,40,62,0,66,41,35,20,7,0,0,0,6
10,18,24,34,50,77,140,0,0,0,0,0,0,0,0,0,0,64,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,549,0,4,0,126,105,96,105,87,68,52,60,63,86,79,54,40,35,48,77,69,50,0,0,22,55,89,129,172,257,265,278,181,117,89,72,67,71,71,92,191,0,0,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,30,40,31,33,31,53,0,0,0,0,90,43,27,9,0,0,0,174,359,1260,1542,1448,1213,903,888,451,257,64,30,0,102,47,34,22,7,0,0,0,0
0,8,13,23,69,76,86,4,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737,1122,961,672,118,131,106,92,83,73,61,37,31,28,45,53,45,32,17,0,0,3,0,0,0,3,13,12,13,13,0,0,211,398,552,668,953,1675,1724,1768,1816,2023,1014,515,1164,568,0,0,0,5,3,0,0,0,0,0,0,0,5,14,0,13,41,52,47,37,83,52,0,0,0,55,53,51,48,0,0,4,93,211,732,1132,1305,1286,1086,988,710,685,78,67,72,141,57,40,24,6,0,0,14,0
0,0,4,17,97,51,32,0,0,0,0,0,0,0,0,0,0,32,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,293,566,1092,102,116,88,92,79,75,67,33,19,17,30,50,69,32,31,16,5,0,0,0,0,0,5,5,4,3,0,95,165,150,132,129,469,681,0,0,0,1017,1023,782,975,1077,551,278,153,91,65,0,0,0,0,0,0,0,8,30,0,9,24,44,64,60,72,102,0,0,4,40,58,63,83,42,23,21,68,137,455,787,1059,1179,1148,1107,891,1186,91,89,80,106,56,33,23,9,0,0,30,7
5,0,0,11,77,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1026,111,114,100,97,82,69,68,35,0,0,0,0,37,14,12,0,0,0,0,0,0,0,22,54,82,111,154,187,130,116,116,123,804,430,0,0,0,513,1017,916,939,1038,786,541,352,218,174,85,0,0,0,0,0,0,8,46,0,10,33,52,73,77,89,162,88,47,30,47,60,78,94,81,60,57,77,119,287,550,832,1043,1081,1116,994,1763,104,91,97,103,60,35,31,21,20,26,49,12
21,11,0,0,61,33,16,6,0,0,0,0,0,0,0,0,0,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,951,107,88,83,84,76,70,77,53,0,0,0,0,17,1,0,0,0,0,0,0,0,0,18,22,25,31,51,52,64,81,84,83,732,0,0,0,0,0,528,1003,924,1016,889,721,534,400,299,256,0,0,0,0,0,3,16,66,0,4,20,37,63,69,86,128,118,88,67,60,71,78,102,101,73,70,83,122,202,372,581,827,944,1069,1031,2339,120,109,113,89,65,43,43,37,38,44,49,27
24,16,9,0,7,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,62,54,46,19,5,0,0,0,0,0,25,62,883,102,82,78,76,62,55,74,92,53,24,0,0,1,0,0,0,0,0,0,0,0,12,32,22,21,30,50,51,55,87,78,73,685,0,0,0,0,0,0,530,995,1527,1988,2378,1415,919,583,561,0,0,0,8,14,10,20,91,53,47,35,39,58,79,91,119,139,118,100,80,92,93,101,116,112,94,88,112,169,275,426,645,809,938,1000,2886,136,121,110,82,67,53,56,53,61,58,53,36
134,108,85,67,53,45,31,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,11,9,0,4,5,0,0,0,22,49,754,100,69,63,71,63,40,40,42,34,41,26,12,0,0,0,0,0,0,0,0,0,8,4,0,7,21,32,34,43,78,33,37,642,110,38,0,0,0,0,0,0,0,0,1238,1325,1164,857,985,494,8,0,7,30,48,38,63,57,66,59,61,54,77,97,114,140,147,144,114,110,118,113,116,116,108,100,117,142,233,334,472,666,822,939,3467,149,110,111,102,114,137,224,368,329,280,220,170
4,5,4,0,0,2,3,9,13,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,26,22,3,0,15,36,58,666,88,72,64,57,55,39,33,31,19,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,24,28,21,43,0,26,493,99,88,54,31,13,0,0,0,0,8,647,1312,1929,1464,1231,1103,0,0,0,0,29,45,64,71,79,80,77,79,80,88,105,125,134,147,126,119,123,133,138,138,145,127,139,143,206,286,374,519,704,799,3935,144,113,131,142,180,232,316,183,0,16,19,9
14,7,4,0,0,17,27,29,27,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,42,66,102,94,0,0,0,0,0,41,16,0,0,15,23,51,590,71,56,50,43,43,29,24,17,11,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,12,14,14,28,0,44,426,70,44,25,14,0,0,0,0,0,0,0,0,922,1210,1257,1757,940,484,0,0,29,60,103,160,216,281,343,419,500,585,668,766,864,970,1065,1169,1254,1393,1476,1552,1638,1713,1798,947,544,429,412,441,591,730,4391,161,145,163,185,199,204,161,0,0,0,1,0
1052,2074,4107,4089,4081,3803,3536,2991,2014,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,28,55,46,64,52,0,0,0,18,26,43,60,17,0,0,15,27,69,523,69,67,52,40,34,21,16,6,0,0,21,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,3,6,23,42,87,355,64,47,24,12,0,0,0,0,0,0,0,0,476,822,1032,1360,1838,1433,5,0,3,6,0,9,16,27,35,38,42,34,28,29,30,27,33,36,32,53,0,0,0,0,931,961,764,597,536,490,553,661,4840,172,172,208,202,203,167,86,0,0,0,0,0
2160,2081,2047,0,262,482,986,1932,3924,3900,3892,3884,0,0,0,30,13,6,0,0,0,0,0,0,0,0,0,0,0,82,81,71,67,36,0,0,0,58,53,53,35,17,0,0,9,31,61,429,50,53,42,30,23,13,8,0,0,6,35,0,0,1,14,22,0,0,0,0,0,0,0,0,0,0,0,0,0,14,32,65,268,57,41,28,23,6,0,0,0,0,0,0,0,261,686,856,0,914,2384,13,10,14,39,0,0,8,17,17,26,25,21,24,20,20,20,24,21,22,23,0,0,0,1,510,992,1398,1703,1144,795,681,661,5314,205,214,209,175,172,100,41,0,0,0,0,1078
1857,1513,1026,0,4,2,0,0,8,0,0,3876,0,0,0,52,19,8,0,0,0,0,0,0,0,0,0,0,66,137,77,66,52,25,0,0,58,103,54,41,24,28,5,0,14,44,70,365,51,45,39,28,17,9,0,0,11,17,58,29,18,21,28,46,26,0,0,0,0,0,0,0,0,0,0,0,0,24,52,70,194,56,39,13,6,0,0,0,0,0,0,0,0,0,343,1037,0,0,2392,0,0,0,55,7,0,0,5,4,7,3,4,3,2,4,5,3,3,5,14,0,0,0,0,5,0,0,1191,2005,2573,3072,3515,0,5822,5637,5437,5194,4853,4391,3651,2436,0,530,1034,2047
2327,1337,510,0,16,10,5,0,0,0,0,3868,0,0,39,72,19,7,0,0,0,0,0,0,0,0,5,97,152,121,71,77,52,46,41,75,137,127,123,90,58,27,0,0,21,57,70,286,33,31,28,17,5,0,0,7,20,22,55,43,36,33,41,49,66,4,0,0,0,0,0,0,0,0,0,0,19,45,59,62,127,46,47,5,0,0,0,0,0,0,0,0,0,0,178,1143,0,0,2400,0,0,0,75,12,10,0,0,0,3,8,9,15,17,20,16,13,12,8,25,0,0,0,152,341,474,586,690,446,317,253,215,789,140,188,288,480,767,1350,2430,4776,4708,4637,4019,3425
149,126,0,0,54,22,6,0,0,0,0,3860,3852,3844,3836,3781,3732,3709,0,0,0,0,0,0,0,3,17,188,142,114,101,123,142,221,395,364,314,236,57,0,0,0,0,0,44,70,65,222,29,23,17,10,0,0,5,8,27,27,58,56,63,59,64,55,107,8,4,0,0,0,0,0,0,0,0,5,27,30,34,53,59,37,71,0,0,0,0,0,0,0,0,0,0,0,89,1202,0,0,2408,2416,1271,0,97,21,21,4,0,0,5,17,16,17,20,27,31,33,33,31,56,0,0,0,276,298,224,206,190,171,150,165,184,606,75,69,88,120,168,188,135,116,110,132,134,146
153,237,194,149,98,0,0,0,0,0,0,0,0,0,0,0,0,3692,1188,486,6,0,0,0,0,0,14,299,146,125,146,199,253,329,211,0,0,99,0,0,0,40,48,64,82,59,51,159,14,12,7,0,0,14,32,45,51,49,67,63,68,69,84,77,168,19,9,0,0,0,0,0,0,0,0,0,21,22,19,33,0,0,56,0,0,0,0,0,0,0,0,0,0,7,57,1246,624,0,0,1153,2440,0,123,31,23,4,0,0,6,30,54,75,100,132,164,204,241,286,383,427,472,513,554,327,213,179,158,139,147,169,198,451,46,29,41,66,123,238,128,103,91,106,91,117
59,67,62,78,77,48,20,0,0,0,0,0,0,0,0,0,0,2488,1386,947,7,0,0,0,0,0,0,429,227,306,502,415,300,163,0,0,4,91,52,32,6,16,0,5,10,18,36,111,17,7,0,0,0,0,0,22,45,49,66,67,70,83,92,97,245,29,18,4,0,0,0,0,0,0,0,0,16,6,7,12,0,7,48,3,0,0,0,0,0,0,0,0,0,4,41,679,1319,0,0,0,2684,228,220,81,36,8,0,0,0,0,0,0,8,0,9,16,25,37,46,70,68,62,62,65,69,91,114,109,127,175,181,315,37,9,0,0,0,165,140,71,78,89,78,66
39,48,37,42,38,39,44,21,3,0,0,0,0,0,0,0,0,1780,1749,1814,0,0,13,6,0,0,0,569,271,304,269,0,0,0,0,0,0,11,11,21,6,8,0,0,3,15,29,66,8,0,0,11,12,9,0,11,41,55,66,76,74,89,94,100,327,38,19,11,4,0,0,0,0,0,0,0,8,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1327,685,338,0,2692,0,0,8,5,0,0,0,0,0,0,0,19,0,0,7,17,23,34,70,37,33,41,57,76,89,109,117,136,221,171,205,36,7,0,0,0,87,186,47,53,71,73,55
36,38,31,26,21,13,16,10,0,0,0,0,0,0,0,0,0,918,1767,3572,0,0,31,14,2,0,369,723,265,227,141,7,6,3,0,0,0,0,0,5,3,0,0,0,0,13,22,37,0,0,9,19,38,63,0,7,38,85,134,189,147,134,125,118,416,40,25,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,1013,857,469,2937,0,0,0,0,0,0,0,0,0,0,19,37,10,0,0,7,9,25,42,0,18,43,60,68,74,102,121,132,234,102,82,41,20,8,0,0,0,149,32,24,44,79,49
23,15,16,8,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3564,3556,2258,2153,2081,2014,1934,1797,1335,900,720,540,395,323,251,146,56,0,0,0,0,0,5,21,0,8,16,11,9,0,9,21,0,0,71,42,0,0,0,0,93,119,132,127,142,528,39,27,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,10,0,0,0,0,0,0,0,510,647,558,3239,0,0,0,0,0,0,0,0,0,0,50,41,18,8,0,0,7,21,21,0,34,46,58,66,73,131,137,139,154,0,0,12,0,0,0,0,56,124,6,0,0,41,31
17,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1282,189,35,74,133,254,128,119,105,91,101,101,97,135,148,104,0,0,0,0,0,0,33,0,4,8,6,7,10,19,47,0,0,37,71,36,26,13,11,64,96,135,133,213,778,35,26,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,12,16,32,58,0,0,0,0,0,0,0,267,612,589,3548,1765,876,437,238,119,0,0,0,50,42,80,41,19,13,3,0,0,9,15,29,56,48,59,61,69,153,125,132,67,0,0,0,0,0,0,3,96,48,0,0,0,16,20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1174,305,0,0,0,187,130,102,102,88,82,87,93,113,166,220,179,140,108,78,42,0,41,0,4,22,22,24,19,23,70,0,0,29,72,57,51,47,39,59,84,129,0,0,869,75,45,17,0,0,0,0,0,0,0,0,0,0,0,0,7,11,21,13,13,14,22,0,0,66,74,82,0,0,0,0,0,0,303,454,2024,1920,1445,931,594,421,0,0,29,58,0,83,50,30,17,4,0,0,0,8,19,26,28,36,52,67,194,94,51,0,0,0,0,0,0,0,0,77,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,588,0,3,0,107,116,99,87,81,69,59,53,55,68,61,56,38,35,43,77,69,49,0,0,20,52,92,122,169,255,263,274,162,123,101,77,65,60,74,77,179,0,0,883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,35,39,38,31,27,45,0,0,0,0,90,42,23,16,0,0,0,158,307,1162,1545,1491,1211,883,897,456,277,61,37,0,112,39,29,15,8,0,0,0,0,9,16,20,31,57,67,143,0,0,0,0,0,0,0,0,0,0,64,56,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725,1156,1001,733,136,116,109,92,71,66,56,42,41,45,53,60,61,27,14,0,0,4,0,0,0,3,13,14,13,15,0,0,226,418,562,689,983,1690,1726,1777,1828,2023,1021,495,1165,618,0,0,0,4,4,0,0,0,0,0,0,0,4,10,0,20,33,48,56,53,83,51,0,0,0,56,62,44,57,0,0,3,95,217,676,1154,1361,1311,1075,980,725,699,77,69,83,148,52,32,19,8,0,0,12,0,0,9,17,25,67,70,96,3,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,280,532,1102,114,112,112,101,94,71,48,24,10,15,20,37,72,36,31,19,4,0,0,0,0,0,5,1,1,5,0,103,186,169,134,121,473,650,0,0,0,1010,1064,762,938,1089,567,291,152,88,66,0,0,0,0,0,0,0,6,24,0,17,34,45,57,59,76,97,0,0,4,33,59,57,92,50,27,16,60,143,406,779,1088,1223,1200,1093,916,1220,89,85,105,108,52,28,25,12,0,0,28,8,0,0,8,16,94,52,34,0,0,0,0,0,0,0,0,0,0,32,40,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,112,99,106,80,84,86,63,21,0,0,0,0,37,16,3,0,0,0,0,0,0,0,15,47,80,124,156,203,143,121,99,87,796,403,0,0,0,490,1037,936,949,1018,804,577,384,234,197,99,0,0,0,0,0,0,8,38,0,10,29,46,63,69,80,141,80,49,40,53,61,68,87,82,67,53,66,103,248,522,820,1014,1091,1093,983,1787,103,99,106,82,49,44,42,24,19,30,48,13,7,0,0,9,73,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,119,86,88,82,73,79,78,42,0,0,0,0,16,6,0,0,0,0,0,0,0,0,20,31,40,36,41,58,61,73,72,65,743,0,0,0,0,0,496,982,985,1009,885,759,597,427,341,290,0,0,0,0,0,6,14,56,0,11,29,49,65,83,95,112,98,84,62,63,75,77,96,98,86,75,79,96,180,346,553,821,980,1066,1033,2346,101,104,104,83,62,50,39,32,43,46,40,24,19,7,0,0,57,34,17,3,0,0,0,0,0,0,0,0,0,16,8,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,71,63,55,47,20,2,0,0,0,0,0,22,62,884,125,95,79,72,63,64,79,86,60,23,0,0,3,0,0,0,0,0,0,0,0,9,32,20,22,23,40,58,52,69,68,63,695,0,0,0,0,0,0,474,972,1498,1921,2299,1435,922,640,618,0,0,0,8,9,21,25,78,46,30,31,40,52,79,100,123,129,112,99,86,96,97,112,120,108,105,112,114,155,280,417,597,805,932,1012,2921,127,127,122,88,66,61,60,56,58,51,47,35,29,19,11,0,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,79,0,0,11,13,0,9,3,0,0,0,18,52,744,106,89,82,69,57,40,45,31,36,35,22,8,0,0,0,0,0,0,0,0,0,8,7,0,9,19,28,41,31,83,48,36,644,104,57,0,0,0,0,0,0,0,0,1169,1318,1127,898,1076,552,8,0,9,23,47,45,67,77,67,64,68,63,82,94,99,130,126,122,114,97,100,106,131,116,101,111,120,148,227,338,487,668,777,894,3490,132,132,111,87,106,140,201,368,331,290,234,185,146,114,93,73,59,51,37,23,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,30,16,5,0,8,35,56,664,91,69,65,61,52,31,29,22,20,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,24,31,23,55,0,20,503,80,92,61,29,14,0,0,0,0,8,596,1259,1832,1418,1234,1166,0,0,0,0,29,47,53,69,75,86,98,99,104,95,98,125,128,127,137,130,130,124,160,161,151,130,124,139,205,268,392,576,676,758,3944,143,157,141,155,187,232,317,207,0,11,17,11,3,3,5,0,0,3,2,5,13,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,19,38,68,103,95,0,0,0,0,0,45,11,0,0,8,32,51,587,74,58,55,47,43,35,26,14,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,14,17,18,31,0,39,428,64,43,33,8,0,0,0,0,0,0,0,0,878,1200,1273,1828,895,461,0,0,24,64,109,162,213,275,344,415,513,594,674,770,865,959,1055,1146,1243,1356,1445,1534,1629,1712,1787,964,586,431,402,529,600,715,4400,163,178,163,180,201,215,169,0,0,0,2,0,13,8,4,0,0,17,17,20,27,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
