498,558,316,199,252,0,0,0,0,52,159,1982,24,17,23,20,22,16,16,19,28,44,76,107,216,423,70,49,22,11,20,39,62,107,36,26,25,26,20,25,33,24,22,20,13,0,0,0,0,16,16,23,33,34,23,26,25,32,21,35,108,63,49,33,14,24,52,68,430,206,116,65,29,18,13,12,15,28,20,22,13,25,1973,163,57,0,0,0,0,247,223,338,563,524,465,403,340,281,237,189,137,99,64,34,15,9,5,0,0,0,0,0,0,0,0,6,5,16,27,57,94,133,177,219,272,333,389,445
89,86,69,76,148,5,0,0,0,48,165,0,2465,2406,2344,2273,2211,2140,2072,2020,1959,1898,1826,1741,1654,1489,1220,1129,1065,1014,967,904,820,726,610,549,495,447,386,335,264,185,120,70,20,0,0,0,0,27,61,109,199,265,324,382,442,499,546,602,713,811,889,960,1017,1063,1138,1209,1490,1641,1749,1844,1900,1967,2017,2070,2140,2216,2296,2360,2412,2480,0,168,45,0,0,0,4,128,69,86,72,87,92,95,87,64,60,49,32,38,35,31,7,0,0,0,0,0,0,0,0,0,0,0,0,4,16,29,35,32,41,62,68,92,86,94
62,50,49,55,81,5,0,0,7,26,35,99,57,71,88,77,84,73,61,66,62,69,69,67,66,70,60,48,44,51,59,72,80,90,47,46,38,52,59,76,95,84,39,35,20,0,0,0,0,15,25,42,89,71,82,68,56,42,47,46,106,107,82,62,53,39,53,51,71,79,75,71,58,69,68,76,89,87,92,71,55,56,96,33,23,6,0,0,3,74,36,47,48,61,73,84,84,60,53,50,31,21,20,24,5,0,0,0,0,0,0,0,0,0,0,0,0,4,19,32,29,34,43,51,54,85,77,81
29,24,41,28,28,0,0,0,0,8,19,35,34,36,59,85,70,57,50,52,49,43,49,48,52,62,45,44,23,22,38,56,72,125,40,33,19,17,22,38,62,112,33,24,10,0,0,0,0,4,25,38,117,60,47,17,13,17,33,42,128,62,40,26,20,23,45,47,56,55,41,41,42,52,55,52,56,69,76,39,27,38,40,22,6,0,0,0,0,33,24,31,22,27,40,57,97,44,38,32,21,7,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,7,17,27,39,48,107,64,44
5,6,11,0,0,0,0,0,0,0,3,0,1,0,0,41,69,44,33,24,23,20,26,35,48,46,22,25,16,0,0,0,0,88,36,24,13,0,0,0,0,83,27,19,8,0,0,0,0,7,25,30,85,0,0,0,0,10,28,33,84,0,0,0,0,12,30,32,41,52,35,29,25,25,33,29,34,62,29,0,0,5,0,6,0,0,0,0,0,0,0,8,6,4,0,0,64,38,26,19,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,28,36,68,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,24,24,24,14,7,0,0,19,40,25,21,20,5,0,0,5,55,28,17,7,0,0,0,4,55,26,20,8,0,0,0,0,7,16,24,56,4,0,0,0,6,22,25,51,3,0,0,5,20,22,23,33,18,0,0,7,14,22,17,28,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,28,24,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,26,31,39,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,4,6,2,0,0,0,0,11,8,7,4,0,0,0,0,12,11,11,9,0,0,0,0,13,8,10,9,0,0,0,0,9,11,13,15,0,0,0,0,9,12,9,14,0,0,0,0,4,7,11,9,0,0,0,0,2,5,6,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,12,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,9,7,8,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,8,6,3,0,0,0,0,12,7,5,6,0,0,0,0,15,6,10,9,0,0,0,0,14,10,10,9,0,0,0,0,9,9,6,12,0,0,0,0,9,7,7,17,0,0,0,0,5,9,5,3,0,0,0,0,6,10,10,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,12,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,7,8,9,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,21,20,23,16,6,0,0,16,38,29,27,22,3,0,0,4,50,19,21,8,0,0,0,4,54,22,17,8,0,0,0,0,9,20,25,47,2,0,0,0,11,18,22,53,2,0,0,4,18,25,30,28,21,0,0,3,11,18,28,31,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,27,17,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,21,19,34,0,0
5,6,4,0,0,0,0,0,0,0,5,0,6,0,0,39,60,29,34,37,24,24,19,35,58,56,36,21,11,0,0,0,0,79,34,26,13,0,0,0,0,85,31,23,9,0,0,0,0,10,24,40,78,0,0,0,0,14,21,31,86,0,0,0,0,15,29,41,40,54,32,16,20,24,22,28,46,68,45,0,0,5,0,4,0,0,0,0,0,0,0,9,8,6,0,0,62,35,21,27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,28,35,31,64,0,0
33,29,36,27,39,0,0,0,0,9,23,24,26,23,47,82,57,56,59,47,36,50,52,59,61,55,39,26,17,10,19,32,50,115,45,34,33,26,34,53,71,114,37,24,9,0,0,0,0,9,23,46,112,58,40,27,24,31,34,40,127,51,41,22,12,21,37,48,50,61,61,46,40,52,48,42,60,63,94,49,31,30,31,22,10,0,0,0,0,30,21,37,31,25,30,45,93,52,39,36,12,6,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,17,20,35,49,46,99,58,37
57,48,46,38,67,1,0,0,4,22,37,93,59,70,79,82,73,79,69,65,65,76,69,62,75,67,53,46,45,49,63,74,98,109,56,46,50,48,64,72,82,83,47,28,17,0,0,0,0,16,28,47,91,90,69,58,50,43,47,44,110,90,78,63,42,37,44,57,62,68,81,77,58,69,74,66,74,66,94,80,69,53,95,32,23,4,0,0,4,66,40,55,46,48,68,85,99,69,52,46,29,24,23,19,4,0,0,0,0,0,0,0,0,0,0,0,0,5,13,17,24,31,41,54,53,76,71,68
98,77,76,67,125,5,0,0,0,49,162,0,2483,2421,2353,2292,2219,2152,2083,2022,1969,1910,1838,1747,1636,1483,1201,1126,1068,1017,965,904,832,728,601,544,502,446,390,325,264,184,113,67,25,0,0,0,0,20,58,111,184,272,333,389,450,496,553,611,726,816,904,970,1021,1071,1147,1227,1486,1640,1763,1843,1901,1954,2017,2077,2145,2209,2286,2356,2421,2472,0,197,67,0,0,0,8,141,80,86,78,94,99,98,89,71,60,51,38,34,36,24,7,0,0,0,0,0,0,0,0,0,0,0,0,8,21,31,35,44,58,71,77,97,77,93
509,559,341,214,238,0,0,0,0,64,152,1971,25,17,21,19,24,15,16,11,16,25,59,121,209,436,72,43,23,17,25,41,63,116,37,21,17,16,21,17,32,24,19,20,17,0,0,0,0,14,22,28,28,37,19,20,22,22,31,33,106,66,52,25,17,25,49,67,418,214,109,48,30,20,18,12,14,26,15,19,11,24,1946,172,83,0,0,0,0,250,175,290,554,506,447,392,335,279,220,177,125,87,60,27,18,9,4,0,0,0,0,0,0,0,0,5,5,19,23,54,82,119,175,223,278,349,395,441
0,278,311,274,377,0,0,0,0,106,221,1870,25,0,0,0,4,0,0,0,0,0,0,0,0,382,71,50,12,0,0,0,0,79,24,11,7,1,0,0,6,5,3,1,0,0,0,0,0,0,4,4,7,9,0,0,3,4,11,14,76,0,0,0,0,25,55,80,371,0,0,0,0,0,0,0,0,4,0,0,0,25,1838,258,123,0,0,0,0,397,274,343,315,0,0,0,0,0,0,3,0,0,0,0,29,24,18,14,0,0,0,0,0,0,13,20,13,27,0,0,0,0,3,0,0,0,0,0
0,153,252,276,542,0,0,0,3,191,351,1726,26,4,0,0,0,0,0,0,0,0,0,0,0,335,73,67,27,0,0,0,3,51,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,56,3,0,0,0,35,60,79,321,0,0,0,0,0,0,0,0,0,0,0,8,29,1671,353,199,6,0,0,0,564,261,234,145,0,0,0,0,0,0,0,0,0,0,0,61,35,22,9,0,0,0,0,0,0,11,27,28,56,0,0,0,0,0,0,0,0,0,0
0,81,171,233,670,0,0,0,0,365,512,1508,11,0,0,0,0,0,0,0,0,0,0,0,0,276,81,83,64,22,0,0,2,21,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,25,4,0,0,22,60,68,80,261,0,0,0,0,0,0,0,0,0,0,0,0,14,1487,524,350,0,0,0,0,691,198,170,88,0,0,0,0,0,0,0,0,0,0,0,101,37,22,9,0,0,0,0,0,0,12,30,41,93,0,0,0,0,0,0,0,0,0,0
3,60,119,189,777,386,205,0,0,664,662,1228,13,0,0,0,0,0,5,0,0,0,0,0,0,215,58,64,51,34,0,0,0,1,0,9,39,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,41,9,0,1,0,0,0,39,59,67,72,208,0,0,0,0,0,0,4,0,0,0,0,0,19,1202,685,657,0,0,193,398,783,177,138,60,3,0,0,0,0,0,0,0,0,0,0,132,31,23,16,6,6,9,9,9,7,20,29,41,129,0,0,0,0,0,0,0,0,0,0
9,59,147,284,715,936,1186,1227,1263,1306,695,849,28,7,0,0,0,4,21,12,25,0,0,0,0,171,49,57,50,57,37,20,6,0,9,21,62,39,28,30,18,32,10,9,13,0,0,0,0,15,14,11,46,28,41,29,43,65,19,11,0,4,16,39,62,51,49,54,162,0,0,0,0,20,9,23,5,0,0,0,4,30,833,714,1325,1273,1225,1190,955,700,267,137,49,6,0,0,0,0,0,0,0,0,0,4,185,52,39,34,21,15,12,9,19,26,34,40,48,180,6,0,0,0,0,0,0,0,0,0
0,6,21,36,31,37,45,46,46,63,75,460,19,3,0,0,0,6,25,31,63,3,0,0,0,126,47,48,29,15,7,0,0,12,18,31,56,58,47,49,44,91,21,24,18,5,0,0,3,15,23,23,102,44,41,37,52,48,25,18,7,0,0,12,17,23,29,39,120,0,0,0,6,56,36,31,4,0,0,0,7,20,447,63,61,65,51,45,46,42,30,24,2,0,0,0,0,0,0,0,0,0,0,0,223,57,41,40,30,23,15,10,18,27,42,59,67,233,0,0,0,0,0,0,0,0,0,0
0,5,14,30,23,30,34,38,52,64,57,395,23,0,0,0,0,8,24,30,96,6,0,0,0,72,29,39,26,8,0,0,5,17,26,35,54,72,69,73,58,155,32,35,29,9,0,0,7,29,43,48,157,54,63,71,76,55,41,26,14,8,0,0,8,17,32,44,78,0,0,0,9,98,37,21,5,0,0,0,0,16,391,59,43,44,37,36,35,34,32,19,2,0,0,0,0,0,0,0,0,0,0,0,279,67,46,50,38,26,13,11,25,35,41,51,65,291,0,0,0,0,0,0,0,0,0,0
0,0,9,25,15,20,25,28,34,34,38,339,24,0,0,0,0,7,25,37,140,11,0,0,0,43,16,19,20,5,0,19,49,70,95,137,175,229,287,340,384,584,41,35,21,0,0,0,0,12,28,49,573,379,330,282,226,170,137,93,73,52,20,0,1,14,20,24,39,0,0,0,10,153,43,28,7,0,0,0,0,20,333,44,34,29,25,26,23,15,24,10,0,0,0,0,0,0,0,0,0,0,0,0,327,74,86,114,69,36,11,11,35,66,105,83,76,343,0,0,0,0,0,0,0,0,0,0
0,0,0,4,0,0,6,7,11,23,37,286,28,2,0,0,0,11,28,50,175,0,0,0,0,9,8,5,4,0,0,0,5,0,0,0,0,0,4,0,0,625,47,39,29,0,0,0,0,23,39,64,624,0,0,3,0,0,0,0,0,3,0,0,0,8,8,10,7,0,0,0,0,188,44,23,5,0,0,0,5,25,289,33,17,7,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,389,91,93,62,0,0,0,0,0,0,58,80,88,397,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,16,29,239,14,0,0,0,0,17,34,58,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662,46,38,20,0,0,0,0,15,35,58,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,43,27,15,0,0,0,0,9,246,32,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,97,81,43,0,0,0,0,0,0,40,71,91,453,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,8,31,206,11,0,0,0,0,10,25,57,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,721,53,31,19,0,0,0,0,18,35,63,720,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,39,30,10,0,0,0,0,14,211,32,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,510,83,56,33,3,0,0,0,0,6,29,64,89,502,0,0,0,4,4,0,0,0,0,0
0,0,0,0,0,0,0,0,0,8,36,164,12,0,0,0,0,18,31,52,300,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,764,50,35,34,12,0,0,9,16,35,58,765,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,291,45,34,9,0,0,0,0,14,159,29,11,0,0,0,0,0,0,0,0,0,0,0,0,3,8,55,52,91,165,294,558,82,54,29,5,0,0,0,0,7,20,46,90,559,273,141,76,52,44,10,5,0,0,0
0,0,0,0,0,0,0,0,0,9,36,124,31,14,0,0,6,19,32,51,349,4,0,0,0,0,5,3,5,9,17,9,19,42,35,24,36,56,86,183,379,795,51,47,37,14,2,3,20,27,44,57,806,407,212,120,68,37,26,34,32,17,9,17,10,9,8,6,0,0,0,0,6,349,57,40,23,12,0,0,13,27,126,26,10,0,0,0,0,0,0,0,0,0,0,0,10,15,23,146,123,178,243,293,305,79,44,32,11,0,0,0,0,11,40,50,86,343,331,249,156,122,126,19,13,7,0,0
0,0,0,0,0,0,0,0,0,13,33,69,7,0,0,11,16,30,39,62,399,0,0,0,0,4,17,20,20,23,32,28,30,95,47,55,76,134,206,317,451,472,75,49,37,22,6,3,19,31,49,62,446,444,328,225,155,99,62,58,95,33,32,39,28,20,14,16,3,0,0,0,0,386,64,38,28,16,12,0,0,9,80,27,13,0,0,0,0,0,0,0,0,0,0,5,22,20,29,261,185,230,258,254,200,77,38,27,0,0,0,0,0,0,22,39,75,202,280,284,238,203,253,32,32,22,6,0
0,0,0,0,0,0,0,0,0,20,28,36,0,0,8,19,25,39,48,65,453,0,0,0,0,7,17,27,37,45,43,43,51,181,104,125,171,255,317,387,402,281,69,47,37,16,6,6,20,33,55,61,243,351,367,321,250,209,151,103,193,44,45,47,33,30,27,25,3,0,0,0,0,436,68,41,44,28,23,9,0,0,40,23,19,0,0,0,0,0,0,0,0,0,0,0,20,30,30,710,805,683,552,404,261,149,81,41,0,0,0,0,0,0,27,65,134,244,402,558,682,805,683,39,34,11,0,0
0,0,0,0,0,0,0,0,0,9,7,4,0,21,49,73,98,126,92,93,539,7,0,0,0,12,22,57,114,155,191,222,266,0,4207,4137,4068,3959,3812,3643,3445,1090,229,149,89,46,16,17,44,84,163,243,1125,3440,3623,3801,3921,4041,4144,4212,0,263,237,200,157,127,63,28,6,0,0,0,6,509,94,103,131,95,72,46,18,0,9,8,9,0,0,0,0,0,0,0,0,0,0,0,20,40,48,950,394,0,0,0,0,5,1,0,0,0,0,0,0,0,0,7,7,0,0,0,0,418,936,44,34,16,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,65,74,88,595,0,0,0,0,15,0,5,21,0,0,0,0,0,0,0,0,0,0,0,2145,1420,66,44,20,4,0,0,1,20,43,54,1483,2122,0,0,0,0,0,0,0,0,0,0,0,25,6,0,9,0,0,0,0,576,110,97,64,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,30,47,1190,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,1187,47,33,19,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,65,88,656,0,0,0,0,30,8,0,9,0,0,0,0,0,0,0,0,0,0,0,1422,2797,70,49,20,0,0,0,0,18,47,71,2807,1367,0,0,0,0,0,0,0,0,0,0,0,9,0,3,26,0,0,0,0,651,108,76,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,25,42,57,1233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1237,66,39,27,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,52,80,725,5,0,0,0,60,19,9,9,0,0,0,0,0,0,0,0,0,0,0,0,2749,66,53,34,0,0,0,0,31,63,72,2754,0,0,0,0,0,0,0,0,0,0,0,0,9,7,12,52,0,0,0,5,729,97,62,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,25,46,59,1278,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,1282,60,36,28,13,0
3,7,8,10,19,9,0,0,0,0,0,0,0,0,0,0,0,21,44,68,771,0,0,5,0,86,32,18,2,0,0,0,0,0,0,0,0,0,0,7,32,2706,71,50,43,0,0,0,0,47,60,68,2707,34,6,0,0,0,0,0,0,0,0,0,0,7,16,27,81,0,4,0,0,783,75,36,10,0,0,0,0,0,0,0,0,0,0,0,9,18,14,12,9,11,16,21,32,46,61,1331,653,339,188,97,71,59,21,7,0,0,0,0,0,0,11,22,52,57,99,188,331,657,1326,54,36,34,22,12
27,39,34,31,30,8,0,0,0,0,0,0,0,0,0,0,0,16,42,67,817,411,211,166,62,118,38,20,13,14,15,6,4,3,7,8,6,4,0,5,17,2613,74,57,69,37,10,9,34,72,55,66,2612,26,8,0,1,6,10,8,8,5,4,17,12,19,27,34,110,63,156,205,396,827,56,29,12,0,0,0,0,0,0,0,0,0,0,0,9,22,26,35,30,28,31,32,42,54,58,720,670,540,368,237,181,176,28,24,6,0,0,0,0,3,23,31,166,162,245,387,542,702,707,63,58,48,39,29
207,169,119,73,37,5,0,0,0,0,0,0,0,0,0,0,0,22,67,130,571,817,947,0,676,613,514,455,412,372,332,290,247,213,170,125,90,60,24,3,12,2553,74,47,27,23,8,11,23,36,46,72,2552,18,3,11,45,72,109,143,196,245,281,321,360,400,445,500,593,659,0,966,826,589,117,65,26,0,0,0,0,0,0,0,0,0,0,0,9,40,68,114,154,199,243,290,335,392,448,858,1196,1501,1720,1847,1969,0,102,42,0,0,0,0,0,0,28,90,0,1985,1868,1726,1481,1191,832,457,395,341,295,242
12,19,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,14,20,20,28,34,32,87,36,38,40,35,29,27,31,40,38,41,36,27,21,23,15,3,14,2490,70,57,30,19,7,8,16,35,58,68,2487,17,5,11,28,25,33,33,51,38,29,28,29,28,27,35,44,34,77,31,32,31,22,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,7,32,25,23,17,26,19,20,17,30,23,22,29,12,22,2466,49,34,2,0,0,0,0,6,27,61,2473,26,13,29,26,28,31,18,14,14,23,14
0,0,11,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,4,5,20,15,19,28,18,24,15,13,11,12,10,12,17,27,19,10,9,14,6,5,13,2428,63,51,36,19,5,6,12,29,53,56,2426,14,1,1,13,10,13,17,35,19,18,15,12,12,15,22,30,16,30,18,15,19,13,5,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,14,0,0,0,5,0,0,4,8,0,0,4,0,17,2413,64,37,0,0,0,0,0,0,30,72,2414,14,0,4,0,0,5,4,0,0,4,0
0,0,0,0,8,53,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,6,8,0,0,0,0,0,11,2373,60,40,25,12,0,0,12,34,58,59,2371,10,0,0,0,0,0,6,8,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,45,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2351,77,52,0,0,0,0,0,0,49,79,2353,14,0,0,0,0,0,0,0,0,0,0
0,0,0,9,17,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2317,69,40,21,5,0,0,4,25,45,53,2313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2286,77,85,37,0,0,0,0,35,86,85,2292,15,0,0,0,0,0,0,0,0,0,0
0,0,7,15,29,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2263,74,51,31,6,0,0,8,32,53,64,2264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,26,24,9,0,0,0,0,0,0,0,0,0,0,0,6,29,2219,76,67,67,33,9,11,38,66,76,74,2218,26,6,0,0,0,0,0,0,0,0,0
10,11,18,16,28,132,64,45,32,16,13,23,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,7,6,0,0,0,0,0,0,0,0,2216,74,50,28,7,0,0,8,27,44,59,2214,0,0,0,0,0,0,0,0,9,11,9,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,20,16,18,31,55,71,129,42,28,16,16,14,17,6,5,6,9,8,0,0,0,0,14,2141,61,44,35,22,9,7,25,35,56,62,2145,12,0,0,0,0,5,8,5,7,7,15
34,34,43,40,47,107,90,67,65,51,46,73,15,3,0,0,0,0,0,0,0,0,0,0,0,0,6,15,20,22,20,24,33,18,12,17,11,0,0,0,0,2155,64,46,27,6,0,0,6,21,46,61,2159,0,0,0,0,12,25,19,26,43,33,26,21,20,11,5,0,0,0,0,0,0,0,0,0,0,0,0,1,24,67,43,59,68,83,94,100,45,40,39,34,30,27,27,27,31,28,18,1,0,0,0,15,2092,70,44,34,23,8,6,27,31,47,64,2086,14,0,0,0,4,19,27,25,26,25,27
