23,66,1774,0,0,0,30,61,100,156,148,133,113,118,104,93,74,61,967,115,78,68,61,76,51,38,21,0,0,0,106,52,15,0,11,36,49,54,62,62,67,76,73,68,136,48,39,15,0,12,30,55,56,66,70,100,357,0,0,13,693,79,30,0,0,0,8,28,90,10,0,0,868,52,20,0,0,9,127,45,23,0,0,0
24,67,1705,0,0,0,47,101,188,322,437,537,648,778,1037,1648,1723,1786,2983,317,490,414,349,253,166,109,28,0,0,0,53,46,9,15,46,90,151,206,275,332,392,464,533,334,550,200,145,74,36,0,5,35,29,23,34,73,277,17,0,0,610,91,40,0,0,0,0,13,28,0,0,0,807,63,15,0,0,0,60,30,21,0,0,0
28,60,1639,0,0,0,0,0,0,0,0,0,24,65,338,509,0,0,3145,281,248,0,12,0,0,9,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,260,331,772,0,0,0,0,0,0,0,0,0,19,50,174,7,0,0,526,102,58,0,0,0,0,0,0,0,0,0,740,60,19,0,0,0,0,0,0,0,0,0
22,61,1582,0,0,0,0,0,0,0,0,0,15,77,582,305,0,0,3290,246,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,221,929,0,0,0,0,0,0,0,0,0,16,35,109,0,0,0,442,104,69,0,0,0,0,0,0,0,0,0,664,40,8,0,0,0,0,0,0,0,0,0
25,70,1514,0,0,0,15,10,0,0,0,0,28,87,508,0,0,0,0,665,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,188,1036,0,11,0,0,0,0,16,14,16,0,8,46,0,0,0,359,142,120,0,0,0,0,0,10,0,0,213,617,40,7,0,0,9,0,0,0,0,0,0
31,74,1448,822,676,498,325,162,70,9,0,0,35,87,444,0,0,0,329,301,499,422,338,258,179,127,75,11,0,0,0,9,13,45,34,40,12,11,0,0,0,0,44,156,1148,606,364,37,37,58,47,73,50,38,11,0,13,0,0,0,247,123,180,110,60,12,36,94,174,228,298,367,331,20,0,0,20,55,54,23,27,0,0,0
46,76,535,226,280,267,182,85,42,0,0,10,63,94,368,0,0,0,135,83,91,101,96,67,46,32,19,0,0,0,12,32,45,144,70,61,44,37,10,0,0,0,32,115,645,661,788,89,94,103,98,102,79,57,39,20,11,0,0,10,152,67,65,45,19,6,19,36,48,59,74,74,114,0,0,23,32,73,160,61,43,15,0,8
26,63,342,153,276,286,265,82,35,0,0,0,40,71,270,0,0,0,48,33,44,66,52,44,28,12,0,0,0,0,18,50,77,1635,1404,1343,1285,161,60,0,0,0,50,169,709,1180,0,2523,2447,1160,1035,927,843,777,722,195,96,28,0,0,54,31,38,42,12,0,3,13,16,20,44,38,31,0,32,94,168,240,502,86,64,18,0,0
9,38,185,0,118,228,420,95,64,9,0,0,37,72,202,6,0,0,0,0,0,17,14,12,0,0,0,0,0,11,111,286,781,0,0,0,1051,80,35,0,0,0,27,55,371,199,104,0,1187,83,40,0,0,0,454,101,64,15,0,0,0,0,0,0,0,0,0,11,19,0,0,0,0,0,0,0,8,0,564,74,39,0,0,0
0,20,138,13,0,0,339,75,42,0,0,20,62,70,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,229,823,423,0,0,981,85,40,0,0,0,27,63,318,0,0,0,1105,82,35,0,0,0,370,92,59,13,0,0,0,0,0,0,0,0,10,31,67,41,0,0,0,0,0,0,0,0,663,84,33,0,0,0
0,0,63,9,0,0,267,73,40,0,0,21,22,22,19,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,214,271,673,0,0,0,882,86,61,10,0,0,21,52,246,22,0,0,1032,93,55,12,0,0,288,81,53,15,0,0,0,0,12,0,0,0,34,55,78,111,0,0,0,10,0,0,0,0,736,81,37,0,0,9
24,0,12,0,0,0,198,70,57,11,0,7,12,15,16,40,23,17,18,17,40,16,7,0,17,52,98,162,254,319,390,253,505,0,0,15,813,81,34,0,0,0,16,42,151,18,0,0,949,82,28,0,0,11,223,70,44,11,0,0,22,94,0,8,0,0,25,70,94,189,104,70,57,75,53,32,24,23,830,90,55,35,33,55
44,32,21,0,0,0,107,46,21,0,9,28,45,53,58,79,77,61,66,52,135,44,29,11,0,9,28,53,64,68,75,102,362,0,0,8,698,87,32,0,0,0,7,25,87,13,0,0,856,76,25,0,0,11,126,49,31,0,0,0,30,70,1779,0,0,0,21,67,99,171,153,152,112,103,99,91,70,68,955,99,79,69,81,73
167,111,28,0,0,0,51,38,12,19,58,101,155,210,269,340,418,477,548,336,545,190,136,68,32,0,8,38,30,29,48,71,274,20,0,0,611,93,37,0,0,0,0,14,30,0,0,0,793,57,23,0,0,0,49,21,21,0,0,0,25,57,1696,0,0,0,43,111,187,323,411,527,644,768,1025,1650,1716,1783,2953,313,500,418,350,241
0,12,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,264,327,742,0,0,0,0,0,0,0,0,0,17,43,176,9,0,0,520,104,42,0,0,0,0,0,0,0,0,0,743,53,17,0,0,0,0,0,0,0,0,0,20,63,1638,0,0,0,0,0,0,0,0,0,24,59,350,519,0,0,3140,308,267,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,262,928,0,0,0,0,0,0,0,0,0,15,41,113,0,0,0,441,115,65,0,0,0,0,0,0,0,0,0,665,53,11,0,0,0,0,0,0,0,0,0,27,78,1574,0,0,0,0,0,0,0,0,0,26,69,590,305,0,0,3294,247,162,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,188,1053,0,11,0,0,0,0,16,14,14,0,14,44,0,0,0,362,146,107,0,0,0,0,0,13,0,0,212,608,41,7,0,0,8,0,0,0,0,0,0,25,82,1501,0,0,0,15,12,0,0,0,0,34,80,516,0,0,0,0,677,358,0,0,0
179,122,72,11,0,0,0,9,14,51,34,44,16,13,0,0,0,0,40,133,1154,575,347,39,37,53,43,61,40,38,11,0,10,0,0,0,245,139,183,123,66,10,32,87,173,233,303,363,330,25,0,0,22,52,58,28,30,0,0,0,44,85,1427,809,647,472,322,149,66,9,0,0,38,74,440,0,0,0,313,311,495,415,340,273
59,37,20,0,0,0,12,34,46,145,70,55,39,31,8,0,0,0,33,100,656,629,736,92,85,95,91,90,86,67,35,18,9,0,0,8,147,66,61,50,33,5,18,38,54,63,83,76,115,0,0,25,39,70,160,58,44,12,0,11,57,72,533,257,288,250,206,74,36,0,0,11,59,92,375,0,0,0,123,84,97,103,70,74
27,11,0,0,0,0,15,41,60,1647,1418,1345,1293,170,66,0,0,0,44,172,740,1209,0,2528,2444,1179,1053,941,857,780,720,201,106,32,0,0,52,20,25,28,9,0,7,16,20,20,43,26,26,0,29,85,172,244,502,77,62,12,0,0,28,53,327,167,292,266,278,87,36,0,0,0,41,100,269,0,0,0,51,34,40,77,39,33
0,0,0,0,0,14,131,310,799,0,0,0,1045,81,33,0,0,0,21,56,383,208,113,0,1171,81,48,0,0,0,450,99,60,19,0,0,0,0,0,0,0,0,0,8,13,0,0,0,0,0,0,0,13,0,567,75,44,0,0,0,11,35,184,0,123,224,417,81,52,11,0,0,44,83,177,10,0,0,0,0,0,23,17,11
0,0,0,0,0,0,121,211,813,405,0,0,978,91,46,0,0,0,17,60,327,0,0,0,1093,80,50,0,0,0,364,86,52,17,0,0,0,0,0,0,0,0,13,35,61,39,0,0,0,0,0,0,0,0,665,79,32,0,0,0,0,21,136,14,0,0,348,81,34,0,0,24,62,67,86,0,0,0,0,0,0,0,0,0
0,0,0,0,10,0,209,266,683,0,0,0,880,89,70,11,0,0,23,64,255,17,0,0,1020,75,56,10,0,0,296,81,43,12,0,0,0,0,12,0,0,0,36,57,85,106,0,0,0,8,0,0,0,0,747,77,38,0,0,8,0,0,59,9,0,0,269,77,37,0,0,21,18,22,15,0,0,0,0,0,0,0,0,0
15,53,90,171,271,332,403,265,522,0,0,18,806,75,41,0,0,0,19,36,154,17,0,0,950,67,31,0,0,14,226,75,37,4,0,0,23,98,0,10,0,0,29,61,96,178,115,73,63,73,40,27,24,22,837,71,46,27,24,49,27,0,12,0,0,0,196,67,51,14,0,7,15,15,17,39,28,30,27,27,34,10,4,0
0,10,29,72,70,61,71,85,365,0,0,10,694,73,34,0,0,0,11,29,92,7,0,0,868,54,21,0,0,10,124,56,38,0,0,0,30,71,1773,0,0,0,25,66,113,156,157,136,117,126,96,83,67,59,957,94,73,74,72,82,54,35,21,0,0,0,109,43,10,0,13,30,50,57,54,61,64,75,67,79,135,38,30,15
28,0,12,39,22,17,40,67,288,15,0,0,617,76,37,0,0,0,0,10,29,0,0,0,812,49,23,0,0,0,53,21,21,0,0,0,24,62,1694,0,0,0,47,108,191,316,423,524,631,786,1040,1654,1724,1782,2949,330,499,432,356,258,167,107,22,0,0,0,56,42,12,19,57,100,154,219,286,344,399,470,531,328,535,191,139,70
0,0,0,0,0,0,14,45,186,8,0,0,537,82,40,0,0,0,0,0,0,0,0,0,753,52,20,0,0,0,0,0,0,0,0,0,26,60,1633,0,0,0,0,0,0,0,0,0,16,80,329,512,0,0,3146,322,249,0,9,0,0,13,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,272,331,723,0,0,0
0,0,0,0,0,0,16,37,120,0,0,0,465,125,51,0,0,0,0,0,0,0,0,0,664,50,14,0,0,0,0,0,0,0,0,0,29,66,1578,0,0,0,0,0,0,0,0,0,23,90,572,316,0,0,3309,260,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,270,893,0,0,0
0,0,0,15,17,18,0,9,58,0,0,0,356,157,98,0,0,0,0,0,11,0,0,195,606,33,11,0,0,6,0,0,0,0,0,0,33,69,1507,0,0,0,17,9,0,0,0,0,30,87,503,0,0,0,0,668,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,212,1035,0,13,0
34,58,45,66,50,39,11,0,21,0,0,0,250,152,189,133,66,8,37,95,181,237,298,370,350,21,0,0,27,47,53,27,33,0,0,0,36,65,1438,819,650,497,348,157,72,13,0,0,38,79,436,0,0,0,307,304,496,424,341,271,188,126,63,10,0,0,0,12,18,44,32,35,15,9,0,0,0,0,52,146,1142,566,355,32
92,92,83,85,83,59,30,9,11,0,0,7,145,56,48,51,25,9,21,35,47,51,70,81,106,0,0,23,46,67,155,55,37,9,0,12,53,79,535,256,277,238,215,89,30,0,0,5,60,101,374,0,0,0,129,85,89,94,77,67,56,49,19,0,0,0,9,28,47,134,61,55,48,31,12,0,0,0,39,114,665,623,727,87
2448,1176,1048,935,853,771,712,205,103,38,0,0,59,25,26,36,6,0,6,15,16,19,45,33,24,0,28,86,171,236,481,89,74,20,0,0,22,50,326,153,278,250,257,94,34,0,0,0,44,89,260,0,0,0,49,33,48,72,47,34,24,13,0,0,0,0,17,35,74,1638,1413,1349,1284,148,55,0,0,0,41,168,731,1229,0,2523
1176,72,41,0,0,0,440,102,48,20,0,0,0,0,0,0,0,0,0,14,18,0,0,0,0,0,0,0,10,0,555,92,45,0,0,0,11,40,191,0,120,227,412,100,63,12,0,0,40,78,187,10,0,0,0,0,0,13,15,11,0,0,0,0,0,12,130,279,766,0,0,0,1056,90,30,0,0,0,17,62,388,221,112,0
1117,71,38,0,0,0,362,96,52,16,0,0,0,0,0,0,0,0,7,34,63,38,0,0,0,0,0,0,0,0,656,87,36,0,0,0,0,21,136,17,0,0,331,74,39,0,0,21,62,63,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,200,825,426,0,0,970,82,40,0,0,0,12,59,323,0,0,0
1049,87,57,5,0,0,290,85,49,10,0,0,0,0,10,0,0,0,32,54,82,116,0,0,0,8,0,0,0,0,720,83,42,0,0,9,0,0,56,13,0,0,265,68,37,0,0,21,21,22,23,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,202,244,691,0,0,0,881,88,55,8,0,0,11,56,260,20,0,0
961,66,34,0,0,18,221,67,39,8,0,0,16,89,0,8,0,0,30,66,92,189,96,63,52,71,44,35,34,25,827,101,48,34,34,51,19,0,8,0,0,0,199,68,49,11,0,9,15,20,22,46,40,32,18,20,37,17,10,0,8,47,90,152,256,319,380,260,540,0,0,16,802,72,35,0,0,0,12,55,164,17,0,0
879,64,20,0,0,11,123,50,28,0,0,0,16,73,1799,0,0,0,24,67,106,180,156,126,110,118,97,82,79,73,968,111,84,81,78,69,45,33,21,0,0,0,108,52,15,0,14,37,46,51,51,59,68,79,73,66,132,44,30,11,0,11,27,60,70,68,77,106,367,0,0,13,703,72,19,0,0,0,9,36,85,14,0,0
815,62,21,0,0,0,58,27,21,0,0,0,18,70,1712,0,0,0,40,104,186,327,444,533,639,764,1019,1639,1704,1771,2949,309,498,418,350,241,170,114,32,0,0,0,49,40,9,16,50,99,155,215,276,338,404,471,541,332,561,199,141,71,34,0,10,39,26,23,41,66,280,17,0,0,613,86,26,0,0,0,0,12,22,0,0,0
752,50,13,0,0,0,0,0,0,0,0,0,27,66,1652,0,0,0,0,0,0,0,0,0,21,65,348,524,0,0,3124,300,270,0,13,0,0,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,271,306,743,0,0,0,0,0,0,0,0,0,23,50,182,11,0,0,531,112,42,0,0,0,0,0,0,0,0,0
679,51,11,0,0,0,0,0,0,0,0,0,22,55,1591,0,0,0,0,0,0,0,0,0,28,85,583,310,0,0,3288,262,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,250,918,0,0,0,0,0,0,0,0,0,21,33,109,0,0,0,435,121,69,0,0,0,0,0,0,0,0,0
623,45,14,0,0,14,0,0,0,0,0,0,26,65,1530,0,0,0,17,9,0,0,0,0,31,78,503,0,0,0,0,697,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,197,1060,0,14,0,0,0,0,12,18,12,0,10,51,0,0,0,347,134,96,0,0,0,0,0,12,0,0,203
344,16,0,0,17,55,58,24,33,0,0,0,31,69,1462,823,664,494,324,170,76,13,0,0,48,85,440,0,0,0,299,321,506,430,342,277,181,126,74,13,0,0,0,7,16,55,28,42,12,11,0,0,0,0,50,135,1154,583,383,35,38,52,42,73,53,25,9,0,13,0,0,0,244,148,180,116,61,7,38,100,183,238,312,369
120,0,0,21,41,59,152,52,46,9,0,9,53,83,547,258,299,273,184,92,36,0,0,9,72,83,367,0,0,0,115,78,82,94,72,68,49,37,21,0,0,0,14,29,39,149,62,66,39,36,10,0,0,0,33,105,655,624,773,80,85,88,89,91,66,48,37,17,10,0,0,9,140,60,61,49,22,9,23,43,50,62,78,71
31,0,32,83,178,241,489,79,73,14,0,0,26,50,324,147,280,288,260,91,32,0,0,0,52,59,268,0,0,0,46,34,47,71,51,42,26,8,0,0,0,0,18,42,60,1636,1403,1345,1280,157,59,0,0,0,49,169,729,1201,0,2518,2447,1178,1059,940,852,783,725,201,104,29,0,0,51,18,22,35,3,0,9,18,18,21,43,35
0,0,0,0,10,0,553,69,53,0,0,0,11,44,191,0,113,230,422,103,56,12,0,0,47,62,205,13,0,0,0,0,0,15,14,10,0,0,0,0,0,8,125,323,789,0,0,0,1052,79,33,0,0,0,19,67,388,209,106,0,1176,70,47,0,0,0,452,108,67,16,0,0,0,0,0,0,0,0,0,9,11,0,0,0
0,0,0,0,0,0,652,83,51,0,0,0,0,22,131,18,0,0,343,98,41,0,0,21,60,57,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,232,797,412,0,0,978,83,44,0,0,0,24,63,315,0,0,0,1107,74,46,0,0,0,357,88,66,20,0,0,0,0,0,0,0,0,12,36,64,45,0,0
0,9,0,0,0,0,725,79,48,0,0,9,0,0,54,13,0,0,261,72,45,0,0,21,21,24,22,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,198,265,664,0,0,0,880,87,69,12,0,0,11,41,254,26,0,0,1034,82,60,13,0,0,289,69,52,16,0,0,0,0,11,0,0,0,37,54,84,107,0,0
59,73,42,33,26,22,811,82,62,36,35,52,20,0,8,0,0,0,206,62,60,13,0,7,13,14,15,37,26,22,24,25,40,12,9,0,15,54,105,173,269,326,400,278,503,0,0,19,802,66,39,0,0,0,13,49,161,18,0,0,955,70,30,0,0,12,227,59,36,8,0,0,22,90,0,10,0,0,29,57,101,190,96,65
107,113,101,86,84,81,957,115,103,78,75,66,41,24,21,0,0,0,119,47,20,0,7,27,43,45,54,67,67,62,64,60,132,45,34,9,0,16,31,53,55,60,75,85,357,0,0,13,695,70,29,0,0,0,7,30,90,10,0,0,869,65,17,0,0,8,130,53,36,0,0,0,23,59,1788,0,0,0,24,63,101,185,155,128
639,766,1056,1637,1702,1773,2963,336,504,413,347,246,172,117,43,0,0,0,56,46,10,12,49,95,155,208,269,336,402,462,529,310,537,196,137,67,32,0,3,33,23,27,42,75,285,19,0,0,610,75,37,0,0,0,0,14,31,0,0,0,807,65,20,0,0,0,55,19,21,0,0,0,20,56,1713,0,0,0,44,108,181,326,434,534
26,71,352,491,0,0,3155,296,252,0,9,0,0,9,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,278,325,725,0,0,0,0,0,0,0,0,0,18,53,170,14,0,0,535,85,44,0,0,0,0,0,0,0,0,0,749,51,14,0,0,0,0,0,0,0,0,0,18,60,1652,0,0,0,0,0,0,0,0,0
35,71,584,302,0,0,3314,240,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,268,918,0,0,0,0,0,0,0,0,0,17,38,101,0,0,0,454,106,60,0,0,0,0,0,0,0,0,0,676,50,11,0,0,0,0,0,0,0,0,0,24,77,1588,0,0,0,0,0,0,0,0,0
29,72,512,0,0,0,0,652,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,179,1044,0,9,0,0,0,0,19,21,19,0,11,50,0,0,0,363,139,94,0,0,0,0,0,12,0,0,202,620,43,6,0,0,6,0,0,0,0,0,0,27,75,1510,0,0,0,18,13,0,0,0,0
39,82,439,0,0,0,318,294,484,404,338,264,179,116,64,9,0,0,0,13,23,50,34,42,14,10,0,0,0,0,50,126,1144,616,385,48,47,61,49,75,49,33,7,0,15,0,0,0,251,144,171,119,64,13,42,97,185,246,312,387,344,26,0,0,31,55,60,26,30,0,0,0,37,83,1443,815,657,480,316,163,67,8,0,0
64,87,372,0,0,0,131,101,101,93,84,65,56,54,21,0,0,0,8,27,52,151,59,57,43,35,11,0,0,0,40,98,612,647,797,87,89,89,90,98,77,54,29,12,11,0,0,7,149,71,53,45,20,7,25,43,53,63,74,77,97,0,0,12,40,59,162,59,39,12,0,9,60,83,533,255,303,271,188,85,45,0,0,10
47,75,273,0,0,0,45,41,52,72,49,38,19,12,0,0,0,0,13,47,75,1642,1397,1340,1279,169,62,0,0,0,50,174,689,1154,0,2517,2442,1161,1026,928,839,771,717,202,105,32,0,0,54,26,26,35,4,0,10,12,11,18,37,28,22,0,35,83,174,233,496,86,68,19,0,0,30,50,321,150,283,271,280,79,43,0,0,0
44,70,197,11,0,0,0,0,0,22,21,10,0,0,0,0,0,8,109,267,758,0,0,0,1032,79,33,0,0,0,19,82,375,209,117,0,1186,102,43,0,0,0,449,90,64,21,0,0,0,0,0,0,0,0,0,14,20,0,0,0,0,0,0,0,11,0,561,77,44,0,0,0,14,37,184,0,125,215,423,89,62,11,0,0
64,60,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,188,841,436,0,0,970,83,41,0,0,0,20,63,298,0,0,0,1103,90,34,0,0,0,375,81,57,20,0,0,0,0,0,0,0,0,7,30,64,48,0,0,0,0,0,0,0,0,656,89,36,0,0,0,0,18,134,16,0,0,339,80,47,0,0,28
14,20,22,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,200,243,718,0,0,0,876,87,60,11,0,0,21,65,254,25,0,0,1029,96,54,8,0,0,295,79,52,17,0,0,0,0,9,0,0,0,34,51,72,118,0,0,0,11,0,0,0,0,729,80,36,0,0,12,0,0,57,4,0,0,266,76,42,0,0,21
15,12,13,41,30,21,22,21,35,13,8,0,13,47,91,160,256,314,383,261,549,0,0,15,801,71,34,0,0,0,17,52,142,21,0,0,957,74,33,0,0,14,221,73,42,11,0,0,18,96,0,9,0,0,32,66,91,198,112,65,51,72,52,36,32,32,836,97,59,32,39,49,20,0,17,0,0,0,190,65,56,14,0,8
54,55,50,61,74,71,70,69,133,46,27,6,0,12,33,57,72,67,83,101,375,0,0,9,699,61,25,0,0,0,15,30,74,11,0,0,875,61,22,0,0,12,114,47,35,0,0,0,19,64,1782,0,0,0,24,63,98,171,157,138,116,101,94,82,71,79,978,108,80,82,80,66,47,23,21,0,0,0,112,50,14,0,14,33
154,215,278,337,402,467,529,332,554,195,141,75,38,0,7,36,31,25,48,58,289,16,0,0,625,80,24,0,0,0,0,6,26,0,0,0,817,55,17,0,0,0,50,17,21,0,0,0,13,73,1709,0,0,0,43,103,179,324,430,526,648,769,1020,1640,1700,1769,2953,308,490,417,341,243,168,114,44,0,0,0,50,44,12,11,48,93
0,0,0,0,0,0,265,324,746,0,0,0,0,0,0,0,0,0,18,38,197,12,0,0,530,104,38,0,0,0,0,0,0,0,0,0,758,58,17,0,0,0,0,0,0,0,0,0,23,76,1636,0,0,0,0,0,0,0,0,0,21,66,353,525,0,0,3125,299,263,0,9,0,0,6,0,0,0,0,0,9,0,0,0,0
0,0,0,0,0,0,131,253,915,0,0,0,0,0,0,0,0,0,23,38,121,0,0,0,444,117,58,0,0,0,0,0,0,0,0,0,676,46,15,0,0,0,0,0,0,0,0,0,25,75,1576,0,0,0,0,0,0,0,0,0,25,76,582,302,0,0,3264,256,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
