24,0,0,0,0,0,0,0,0,0,0,0,0,6,25,29,48,822,277,220,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,87,1603,49,39,41,54,119,245,76,59,58,59,40,29,19,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,34,0,0,113,4256,222,146,76,55,51,47,44,21,1,0,0,0,0,11,29,74,43,28,25,30,18,0,0,0,0,0,0,15,22,20,37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,43,624,320,451,317,251,179,134,75,34,0,0,0,0,0,0,0,0,0,0,144,1467,59,28,2,0,0,198,67,51,45,37,27,19,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,0,0,4360,181,125,92,71,57,44,25,0,0,0,0,0,0,0,8,25,0,0,0,4,0,0,0,0,0,0,10,20,15,10,11
0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,21,46,424,140,254,114,94,76,60,47,51,28,9,0,0,0,0,0,0,0,126,269,1351,71,37,0,0,0,145,53,37,40,27,13,5,0,5,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,60,70,4584,260,316,237,172,129,70,24,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,33,4
9,0,11,21,18,0,0,0,0,0,0,0,0,0,6,26,45,313,0,176,108,90,75,57,37,18,6,0,7,8,14,11,12,0,0,239,253,1163,89,47,0,0,1,102,51,26,23,14,4,0,7,22,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,17,0,4913,309,163,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,5,7,6,0,0,0,0,0,55,12
15,1,20,29,46,0,0,0,0,0,0,0,0,0,0,30,45,276,0,110,81,77,65,52,35,17,7,20,59,113,226,291,354,389,424,457,268,972,121,92,0,0,0,48,39,25,18,4,0,5,17,46,24,20,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,17,32,28,27,25,22,12,9,6,0,0,78,23
17,1,16,32,75,0,0,0,0,0,14,0,0,0,0,37,48,236,61,121,58,60,59,55,41,11,6,20,38,63,170,90,54,41,43,47,66,744,144,184,135,90,50,35,22,12,7,0,2,14,22,48,53,53,95,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2523,4933,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,45,32,38,52,45,44,36,36,29,32,28,34,54,104,32
18,4,21,54,149,0,0,0,0,6,29,23,0,8,27,75,48,121,0,83,46,39,37,29,37,19,7,18,35,81,127,0,0,6,18,28,51,610,74,68,60,48,36,25,11,2,0,9,12,26,30,40,47,61,80,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3754,2426,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,49,97,61,68,80,77,68,65,67,64,57,52,73,90,87,42
27,5,0,0,159,169,92,51,0,14,28,64,7,0,8,28,0,80,0,43,36,24,28,17,11,7,9,20,38,98,61,0,0,0,13,27,51,529,55,45,37,33,24,22,7,0,5,18,23,41,50,57,69,77,84,169,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4377,1222,4,0,30,0,0,0,0,0,0,0,0,0,0,0,0,121,100,81,93,103,91,73,73,65,70,70,76,102,83,65,39
23,0,0,0,0,87,108,133,6,22,47,141,9,0,0,9,0,70,22,23,24,16,15,8,0,0,7,18,31,64,0,0,0,0,7,23,42,460,62,45,37,31,11,6,0,3,15,31,34,45,66,70,81,91,93,146,177,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,4,0,0,4735,629,7,0,40,0,0,0,0,0,0,0,0,0,0,0,5,207,108,107,109,116,101,100,98,99,110,108,115,119,104,110,58
0,0,0,0,0,48,89,198,0,0,0,170,9,0,0,2,7,28,8,8,7,5,4,0,0,0,5,17,23,35,0,0,0,0,4,17,36,390,52,32,21,19,3,0,6,18,23,37,46,45,63,71,86,103,98,138,174,190,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,9915,9476,9123,8814,8515,3459,2759,2233,1554,705,0,0,0,0,0,0,0,0,0,0,0,286,131,131,132,126,113,107,105,114,113,116,110,99,88,55,0
0,0,0,0,3,33,66,236,115,0,100,180,0,0,0,0,0,0,0,19,18,14,10,7,0,0,0,5,6,10,0,0,0,0,0,11,27,332,38,28,12,6,0,7,14,27,41,44,57,66,87,92,102,174,232,315,250,332,185,0,0,0,0,0,0,0,0,0,6,293,303,313,8653,801,683,603,559,586,760,985,1301,1572,1416,0,1909,1899,1889,1869,1859,1563,1314,844,0,186,379,153,151,151,129,128,134,138,133,144,139,116,98,78,35,0
0,0,0,0,4,28,65,177,223,121,288,100,0,0,0,8,11,0,0,51,33,29,24,17,11,0,0,0,0,0,0,0,0,0,0,0,24,287,22,15,4,0,2,12,16,26,53,51,58,68,84,90,0,0,0,167,305,314,352,0,0,7,12,0,0,0,0,0,0,267,0,0,8098,864,741,632,514,416,492,670,1024,1692,2908,2644,2312,0,0,0,276,469,898,1721,1693,1670,1455,1235,1145,1029,928,840,738,634,537,444,332,244,159,85,21,0
0,0,0,0,13,58,97,196,217,178,393,0,0,0,0,7,38,19,0,88,43,39,32,31,18,4,0,0,0,0,0,0,0,0,0,0,22,244,19,5,0,7,16,32,29,34,61,75,66,75,93,145,80,0,0,0,158,335,531,274,151,85,71,50,7,0,0,0,0,515,1079,2091,7657,909,840,744,587,397,292,291,334,356,476,616,784,443,0,0,26,18,13,18,18,10,2,0,16,20,18,19,17,19,23,20,22,22,14,5,0,0
0,0,0,0,0,4,0,101,223,326,561,0,0,0,0,0,29,68,0,122,55,53,46,42,21,10,0,0,0,0,0,0,0,0,0,0,34,206,10,0,5,16,26,47,46,45,58,82,88,100,118,138,160,83,0,0,0,176,353,304,235,154,120,138,21,3,0,0,10,1024,1668,1989,5103,985,987,911,743,500,275,233,302,261,338,445,652,890,587,0,6,8,7,4,4,2,0,0,0,4,5,7,5,1,9,4,3,3,4,6,4,0
0,0,0,0,0,0,0,0,0,178,672,0,0,0,0,0,0,78,0,177,72,63,61,47,28,14,0,0,0,0,0,0,10,0,0,13,47,166,6,19,54,100,153,222,291,356,402,458,511,571,355,262,219,222,124,66,44,132,268,296,269,224,190,278,15,0,0,0,0,2014,2414,2175,3582,857,979,1054,983,692,298,146,291,157,186,242,383,619,1152,1103,1039,970,907,837,781,721,659,598,549,484,416,369,307,272,234,187,139,105,80,55,29,6
0,0,0,0,0,0,0,0,0,104,739,0,0,5,0,0,0,98,233,226,82,86,74,48,37,20,6,0,0,0,0,0,26,0,0,16,42,127,4,16,25,37,38,51,32,17,0,0,0,291,318,311,273,240,201,136,97,120,209,285,278,248,211,396,0,0,0,0,2730,4039,2736,1750,2094,731,913,1120,1270,1082,445,0,199,116,94,88,91,92,84,95,99,90,90,82,83,89,90,74,80,89,83,80,55,39,44,44,30,24,10,5,0,0
0,0,0,0,0,0,0,7,13,71,782,357,193,22,5,0,0,0,340,155,94,84,68,58,36,23,5,0,0,0,0,0,38,4,11,27,49,85,5,11,15,34,26,21,0,0,0,0,0,164,331,642,950,1232,1465,1643,1791,1967,2156,2392,2632,2899,3156,3725,3989,4324,5344,5354,5376,2677,1408,755,867,449,671,961,1392,1643,909,0,122,92,77,63,54,58,59,59,68,75,78,68,63,56,69,75,62,50,56,59,52,25,28,29,18,13,0,0,0,0
0,0,0,0,0,0,3,10,20,63,478,418,434,39,41,56,121,216,421,138,118,96,79,71,40,46,14,0,0,0,0,31,55,8,0,7,57,42,0,2,9,13,0,0,0,0,0,0,0,0,0,287,309,306,228,201,172,168,144,136,143,195,271,355,512,623,1000,0,11,28,38,67,280,180,322,578,1147,2306,1853,503,132,82,67,55,41,34,41,44,46,50,76,48,50,45,38,50,54,36,29,35,42,32,24,18,9,0,0,0,0,0
0,0,0,0,0,0,13,22,27,52,289,359,675,101,118,178,260,354,487,262,175,107,83,66,31,30,0,0,0,437,826,816,765,721,10,6,36,0,0,0,0,0,0,0,0,0,0,67,206,396,507,570,335,229,149,145,116,120,122,115,129,225,368,479,582,658,682,0,13,26,36,57,136,26,10,0,0,1342,2672,896,176,72,52,39,32,20,17,17,20,0,36,26,24,25,22,24,44,28,18,16,11,10,7,4,0,0,0,0,0,0
0,0,0,0,0,7,27,41,41,55,191,302,912,152,187,251,301,322,248,0,0,0,144,185,272,486,886,876,866,856,399,0,0,680,0,5,24,0,0,0,0,0,0,0,0,0,0,125,258,353,183,92,84,90,86,88,87,98,108,109,113,287,454,537,632,715,359,0,9,14,28,44,81,15,4,0,0,0,2197,1541,253,100,43,18,14,5,0,0,10,0,9,8,7,5,0,0,16,7,3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,16,38,51,64,131,246,1160,202,236,257,262,219,115,0,0,0,332,368,503,694,438,0,0,0,0,0,82,670,0,0,5,0,0,0,0,0,0,0,0,0,0,226,384,204,0,0,63,68,68,65,72,72,91,85,89,474,599,642,721,364,0,0,5,13,28,45,37,6,0,0,0,0,1431,2826,345,138,51,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,13,38,52,72,102,194,1597,632,1034,1811,1672,1518,1381,1279,1247,1202,1173,809,587,337,0,0,0,0,0,47,124,568,23,0,0,0,0,0,0,0,0,0,0,244,368,442,263,0,0,51,117,64,53,52,60,61,64,62,75,784,699,718,385,0,0,0,0,5,18,15,0,0,0,0,0,0,0,2648,512,215,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5,24,46,58,81,107,158,2097,810,954,907,0,0,20,32,57,27,14,7,0,0,0,0,0,0,0,82,108,473,49,24,5,0,0,0,0,0,0,0,0,436,212,114,74,47,62,87,46,0,11,22,22,32,38,58,69,1385,651,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2390,849,356,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,5,0,13,37,57,78,106,156,2600,791,709,472,0,0,0,0,29,16,7,0,0,0,0,0,0,0,68,146,128,376,19,6,0,0,0,0,0,0,0,0,0,426,0,0,4,0,0,5,0,0,10,9,9,24,34,54,74,1335,0,0,0,0,0,0,0,0,0,0,0,0,0,16,30,49,68,1859,1357,600,239,0,0,0,0,11,10,0,0,0,0,0,0,0,10,27,6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,10,25,0,12,36,45,72,92,134,2976,631,462,256,6,0,0,0,8,6,0,0,0,0,0,0,0,76,134,109,104,277,11,0,7,9,0,0,0,0,0,0,155,416,0,0,0,0,0,0,0,0,0,0,0,10,27,49,69,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,11,1116,2128,946,460,0,0,0,0,34,16,0,0,0,0,0,0,0,0,46,12,4,0,0,0,0,0,0,0,0,0,0
0,0,0,10,55,35,30,51,55,83,107,125,3310,491,306,149,18,9,3,0,0,0,0,0,0,25,35,52,79,118,79,76,107,198,6,0,8,37,59,84,120,149,188,243,316,241,0,0,0,0,0,0,0,0,0,0,0,9,27,60,77,1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1639,1385,896,721,459,0,0,62,29,15,14,13,15,16,24,30,60,100,34,11,0,0,0,0,0,0,0,0,0,0
0,0,0,0,30,64,102,155,255,307,384,459,3737,374,232,105,31,23,10,7,0,0,0,0,0,15,0,0,23,49,54,69,83,117,2,0,0,0,15,30,38,45,56,74,113,60,0,0,0,0,0,0,0,0,0,0,0,14,36,58,63,1179,182,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,949,1878,339,535,944,884,814,713,558,469,405,345,297,245,196,148,108,50,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,9,23,55,0,0,246,4009,281,150,77,41,31,23,19,7,0,0,0,0,5,0,0,42,59,51,56,59,62,0,3,13,23,33,28,30,40,45,62,64,0,0,0,0,0,0,0,0,0,0,0,5,24,32,46,57,943,210,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1684,95,83,97,118,161,156,84,78,65,41,45,37,34,23,8,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,6,12,27,0,0,129,4280,225,119,79,49,45,46,44,22,3,0,0,0,0,8,25,75,43,26,27,32,17,0,0,0,0,0,0,17,20,20,36,19,0,0,0,0,0,0,0,0,0,0,0,0,5,13,35,49,797,277,236,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,83,1615,71,51,48,69,127,237,74,70,66,39,36,21,15,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4,9,0,0,0,4387,169,108,78,67,64,47,28,0,0,0,0,0,0,0,11,30,0,0,0,4,0,0,0,0,0,0,10,20,13,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,34,47,609,293,439,321,265,208,146,79,29,0,0,0,0,0,0,0,0,0,0,148,1473,71,41,6,0,0,184,58,56,46,29,25,16,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,27,60,70,4602,228,302,230,180,132,64,24,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,12,33,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,29,50,420,140,238,95,75,73,61,57,52,25,9,0,0,0,0,0,0,0,127,281,1343,68,39,0,0,0,141,52,52,48,22,9,4,0,11,0,0,20,10,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3,30,13,0,4911,289,166,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,9,5,5,0,0,0,0,0,55,11,12,0,7,23,18,0,0,0,0,0,0,0,0,0,7,32,49,307,0,169,84,74,62,45,38,23,7,0,8,14,13,14,8,0,0,243,278,1154,84,45,0,0,5,98,40,29,27,24,5,0,8,30,0,0,34,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,7,0,0,4921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,22,28,43,24,21,22,23,17,10,5,0,0,83,21,19,4,16,27,47,0,0,0,0,0,0,0,0,0,0,26,48,274,0,112,86,80,68,36,32,17,4,22,74,129,228,298,358,394,437,470,269,957,127,84,0,0,0,46,34,28,10,3,0,4,14,53,34,35,66,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2424,4931,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,51,38,42,56,44,34,45,41,33,30,33,41,65,114,32,17,2,20,31,75,0,0,0,0,0,15,0,0,0,0,39,50,232,66,116,71,66,60,42,28,12,5,24,45,57,162,92,58,41,41,36,50,747,142,172,126,82,47,33,20,14,7,0,4,17,24,51,50,45,103,60,0,0,0,0,0,0,0,0,0,0
