371,267,309,379,415,423,294,67,27,22,76,340,399,403,369,283,273,395,83,88,113,80,53,26,0,0,0,16,62,73,89,89,87,1248,92,42,0,0,0,0,0,0,33,85,1284,81,77,82,80,57,20,0,0,0,26,60,79,105,108,87
126,179,201,296,386,487,453,64,24,21,78,489,447,377,284,202,198,141,41,50,85,54,30,25,0,0,0,16,59,45,32,26,20,1113,95,52,0,0,0,0,0,0,52,105,1137,31,31,42,45,55,12,0,0,0,25,33,51,84,57,41
0,43,60,111,221,449,836,60,24,15,70,827,418,230,131,79,54,0,0,0,22,19,0,0,0,0,0,0,9,0,0,0,0,1011,103,37,0,0,0,0,0,0,36,100,1010,0,0,0,0,13,0,0,0,0,0,0,16,19,0,0
0,0,0,0,0,0,768,61,22,13,68,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918,83,49,0,0,0,0,0,0,54,97,921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,10,17,0,0,692,54,22,12,67,694,0,0,16,10,0,0,0,0,0,0,0,0,0,0,11,15,0,0,0,295,482,853,64,30,0,0,0,0,0,0,30,64,840,467,295,0,0,0,19,14,0,0,0,0,0,0,0,0
176,238,308,398,456,505,626,36,13,13,47,622,506,455,406,317,244,175,131,79,37,8,33,76,133,195,266,348,401,450,508,557,309,278,43,24,0,0,0,0,0,0,28,48,288,296,546,503,455,399,346,256,186,124,75,32,8,32,79,123
29,26,29,27,29,21,39,12,0,0,12,37,22,21,19,23,27,21,23,15,6,0,11,15,22,15,17,17,25,22,23,15,16,46,26,25,0,0,0,0,0,0,25,22,54,27,20,18,24,27,23,23,24,23,16,8,0,9,20,23
23,20,24,21,28,32,43,12,0,0,9,36,24,26,26,26,27,25,19,10,6,0,8,17,21,14,21,28,27,21,26,27,27,55,23,25,0,0,0,0,0,0,25,24,49,25,30,25,28,35,23,22,24,25,20,11,0,6,18,24
178,235,311,395,441,496,628,40,13,16,43,625,504,449,397,300,232,171,123,79,38,11,35,81,138,191,254,350,406,451,500,550,314,280,46,27,0,0,0,0,0,0,26,59,300,332,552,497,452,399,342,255,190,128,77,32,8,30,74,125
0,0,14,16,0,0,683,46,19,15,50,686,0,0,22,15,0,0,0,0,0,0,0,0,0,0,15,20,0,0,0,281,474,845,66,31,0,0,0,0,0,0,18,60,862,466,269,0,0,0,24,15,0,0,0,0,0,0,0,0
0,0,0,0,0,0,755,67,24,23,62,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,929,101,57,0,0,0,0,0,0,51,78,951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,52,70,123,223,426,824,72,23,25,73,827,428,209,118,69,51,0,0,0,21,13,0,0,0,0,0,0,15,0,0,0,0,1017,95,31,0,0,0,0,0,0,37,72,1028,0,0,0,0,12,0,0,0,0,0,0,11,16,0,0
137,192,195,287,379,470,470,75,21,23,69,478,509,388,293,210,190,140,36,48,77,50,45,25,0,0,0,10,64,36,28,34,33,1136,95,53,0,0,0,0,0,0,54,83,1134,34,31,34,40,60,13,0,0,0,25,36,51,76,53,39
372,297,308,384,406,410,303,78,24,27,67,295,429,420,371,321,259,366,82,103,110,86,57,17,0,0,0,11,68,79,78,79,81,1271,92,40,0,0,0,0,0,0,41,87,1274,85,75,79,81,71,15,0,0,0,28,53,81,94,99,93
1634,1886,3442,3273,3042,1945,902,175,45,54,164,885,1945,3041,3262,3482,1861,1595,477,410,311,217,137,72,0,0,0,46,97,214,289,365,253,1497,107,54,0,0,0,0,0,0,58,93,1502,247,372,300,224,90,39,0,0,0,80,143,228,312,404,491
2881,1841,1749,0,840,1609,1069,72,27,29,77,1087,1603,821,0,1794,1853,2838,252,0,0,0,0,0,0,0,0,36,0,22,0,187,356,1775,98,35,0,0,0,0,0,0,51,88,1775,354,196,0,29,0,31,0,0,0,0,0,0,0,0,261
3578,1343,862,0,0,1033,2032,79,26,27,81,2019,1009,0,0,898,1401,3550,0,0,0,0,0,0,0,0,0,112,22,25,0,0,191,2076,84,27,0,0,0,0,0,0,42,93,2069,184,0,0,25,19,103,0,0,0,0,0,0,0,0,0
4111,945,474,0,0,0,1944,76,26,27,82,1940,0,0,0,459,977,4081,0,0,0,0,0,0,0,0,0,172,43,16,0,0,0,2156,82,46,22,10,0,0,8,19,53,102,2156,0,0,0,16,42,157,0,0,0,0,0,0,0,0,0
4493,609,275,0,0,13,1873,78,24,29,71,1866,14,0,0,271,643,4459,50,66,33,45,18,25,0,0,0,247,53,19,0,0,0,2244,107,84,58,30,15,17,38,59,82,104,2248,0,0,0,21,60,237,0,0,0,25,22,48,41,52,43
4781,386,153,0,0,0,1758,76,28,31,87,1763,0,0,0,149,434,4766,95,84,58,72,52,32,0,0,16,361,62,24,0,0,0,2371,144,105,73,49,23,18,56,70,112,135,2372,0,0,0,24,68,347,12,0,0,28,47,72,86,85,87
5321,272,109,0,0,0,1675,68,20,31,78,1659,0,0,0,99,302,5286,307,227,112,103,68,28,0,0,0,426,61,24,0,0,0,2486,172,116,90,64,25,16,73,99,126,166,2483,0,0,0,24,73,420,0,0,0,30,58,90,132,252,336
5460,218,103,15,0,20,1604,72,20,25,79,1591,17,0,13,102,233,5438,0,8,0,118,73,27,0,0,0,529,81,52,0,0,0,2629,204,163,174,95,24,15,90,177,167,196,2613,0,0,0,46,92,524,0,0,0,29,71,108,0,9,0
5576,174,53,0,0,14,1488,73,16,23,84,1473,17,0,0,58,168,5570,0,0,0,195,81,25,0,0,0,609,84,42,0,0,0,2799,237,213,97,0,0,0,0,106,232,252,2767,0,0,0,29,94,609,0,0,0,26,75,184,0,0,0
5708,141,33,0,0,11,1393,79,19,26,85,1374,12,0,0,46,119,5679,0,0,0,282,81,22,0,0,0,697,94,50,0,0,0,2921,176,112,0,0,0,0,0,0,121,214,2907,0,0,0,30,88,687,0,0,0,23,78,271,0,0,0
5835,98,40,0,0,0,1294,68,20,26,83,1280,0,0,0,54,110,5828,94,129,221,382,104,88,112,195,399,781,103,71,11,0,0,3063,161,90,0,0,0,0,0,0,93,188,3049,0,0,18,69,100,778,416,200,114,102,98,361,186,113,78
6041,106,72,10,0,0,1213,87,26,30,89,1191,0,0,9,76,120,6030,185,222,271,284,167,187,246,362,488,481,104,49,0,0,0,3182,152,96,13,0,0,0,0,12,91,167,3169,0,0,0,54,102,458,491,371,253,211,177,307,253,224,194
6653,97,50,0,0,0,1118,77,23,34,84,1110,0,0,0,55,117,6644,1070,1884,1741,1570,1365,1246,1097,935,700,416,144,39,0,0,1642,3271,128,63,0,0,0,0,0,0,70,151,3281,1623,0,0,36,142,400,681,905,1067,1234,1354,1581,1734,1879,1058
8295,97,36,0,0,0,1022,80,21,29,67,1011,0,0,0,38,99,8301,1540,942,0,0,0,0,0,0,0,0,0,0,0,0,2544,1736,135,68,0,0,0,0,0,0,66,146,1763,2570,0,0,0,0,0,0,0,0,0,0,0,0,957,1532
8373,86,32,0,0,12,947,82,27,24,68,949,13,0,0,39,87,8382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3061,956,120,47,0,0,0,0,0,0,34,116,947,3088,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8461,97,41,0,0,0,835,77,25,31,76,840,0,0,0,47,91,8462,0,0,0,0,0,0,0,0,0,0,0,0,0,1723,3372,541,101,30,0,0,0,0,0,0,34,88,530,3398,1714,0,0,0,0,0,0,0,0,0,0,0,0,0
8547,94,47,17,0,0,746,86,29,27,70,750,0,0,12,55,99,8547,0,0,0,50,36,95,44,63,115,221,385,713,1372,2699,1852,346,122,63,34,36,0,0,37,31,47,106,333,1893,2729,1377,715,367,226,116,71,45,90,38,50,0,0,0
8656,111,84,22,0,23,664,75,31,19,67,674,19,0,19,86,125,8671,0,0,0,39,54,240,158,230,367,544,813,1183,1669,1923,1088,281,135,78,55,46,14,13,45,67,71,111,244,1061,1920,1659,1245,790,553,353,248,174,262,58,37,0,0,0
8758,95,56,0,0,11,548,67,27,26,76,562,14,0,0,50,103,8781,10,0,0,35,75,5367,5025,4901,4719,4488,4138,3671,3025,2136,1148,581,394,286,201,134,33,34,142,216,303,403,578,1146,2144,2981,3691,4131,4494,4700,4883,5008,5368,73,38,0,0,16
8892,115,72,0,0,0,466,70,23,26,68,466,0,0,0,63,112,8908,14,0,0,53,86,5443,0,0,0,21,13,0,0,0,0,11,7,0,0,12,0,0,15,0,0,9,14,0,0,0,0,11,18,0,0,0,5437,84,50,0,0,20
8980,110,46,0,0,0,378,65,23,22,58,381,0,0,0,40,105,9005,0,0,0,40,96,5523,0,0,0,0,0,0,0,0,0,64,29,14,0,0,0,0,0,0,16,32,65,0,0,0,0,0,0,0,0,0,5521,92,41,0,0,0
9068,108,51,0,0,0,312,59,16,19,58,316,0,0,0,44,90,9092,4543,0,0,29,96,5617,0,0,0,0,14,0,0,0,10,163,57,46,18,0,0,0,0,16,38,62,171,14,0,0,0,16,0,0,0,0,5625,87,39,0,0,4524
4634,114,60,11,0,0,218,62,19,12,54,220,0,0,15,50,88,4627,6891,3441,1792,937,528,5951,12,0,0,0,237,99,23,0,0,251,93,79,17,0,0,0,0,23,77,100,261,0,0,18,98,231,0,0,0,8,5950,520,916,1730,3373,6894
2392,139,82,16,0,0,147,38,14,13,50,152,0,0,27,92,110,2403,4705,4057,2944,1989,1242,6612,17,0,29,23738,127,57,15,0,0,327,95,54,0,0,0,0,0,0,47,95,340,0,0,23,69,129,23744,23,0,16,6646,1292,1989,3004,4105,4739
2451,376,130,0,0,0,93,21,0,0,22,88,0,0,0,158,368,2416,4788,6855,4950,3527,2432,7908,0,0,24,23581,142,71,8,0,0,442,103,49,0,0,0,0,0,0,50,100,457,0,0,14,59,145,23584,20,0,0,7953,2446,3464,4958,6828,4803
801,249,153,0,0,0,15,0,0,0,0,15,0,0,0,150,243,800,0,3409,5918,7736,5069,10502,0,0,13,23454,149,70,0,0,0,525,115,80,15,0,0,0,0,12,78,107,554,0,0,0,57,153,23448,10,0,0,10573,5112,7689,5934,3406,0
637,262,280,123,0,0,0,0,0,0,0,0,0,0,110,273,288,631,0,0,0,3878,4513,12747,0,0,0,23327,192,73,0,0,0,617,122,53,0,0,0,0,0,0,54,98,638,0,0,0,79,215,23330,0,0,0,12908,4494,3791,0,0,0
459,228,237,212,0,15,0,0,0,0,0,0,13,0,201,251,244,427,0,0,0,1954,3327,14440,0,0,0,23180,281,107,0,0,0,711,116,56,17,12,0,0,13,19,62,107,730,0,0,0,113,290,23164,0,0,0,14505,3176,1904,0,0,0
291,185,237,371,316,245,136,74,20,12,71,134,227,302,368,242,179,273,0,0,11,1033,2784,17328,17400,17483,17639,22996,439,149,0,0,0,809,128,87,54,43,13,12,43,59,95,130,829,0,0,0,152,415,22981,17618,17476,17397,17319,2719,1022,10,0,0
154,76,70,54,56,55,36,27,11,5,29,31,42,61,57,73,69,150,0,0,0,28,59,76,77,90,222,5065,638,285,0,0,456,920,152,115,84,61,15,13,52,75,96,150,945,452,0,0,284,609,5104,239,89,86,78,65,27,0,0,0
49,33,29,23,18,14,14,7,0,0,11,15,13,26,27,31,24,53,0,0,0,25,47,39,30,40,297,4608,838,523,0,0,816,632,242,274,181,106,17,18,103,187,264,231,641,806,0,0,531,859,4624,312,40,29,35,48,25,0,0,0
0,0,0,0,0,0,33,23,7,9,25,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526,4040,1197,994,0,0,1075,432,202,148,0,0,0,0,0,0,142,212,448,1072,0,0,997,1207,4009,548,0,0,0,0,0,0,0,0
0,0,0,0,0,0,93,52,16,19,42,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,987,3084,1355,1935,1206,0,1299,338,201,120,0,0,0,0,0,0,113,194,334,1288,0,1231,1962,1398,3044,986,0,0,0,0,0,0,0,0
0,0,39,46,62,97,168,63,16,19,62,177,94,66,50,37,0,0,12,18,0,736,1181,1455,1674,1818,1946,1884,778,1371,2453,2335,2193,755,452,196,0,0,0,0,0,0,209,459,767,2208,2336,2459,1352,778,1838,1944,1810,1658,1461,1168,732,0,20,15
1019,910,833,674,548,432,298,135,40,34,131,314,448,566,681,829,919,1042,1167,1294,1380,1471,822,489,322,216,179,461,166,164,157,178,158,179,205,251,183,115,23,29,113,180,270,204,188,176,170,160,166,172,435,176,222,310,487,807,1455,1376,1289,1132
107,89,95,98,90,75,66,37,16,14,42,76,77,77,92,105,114,119,114,98,104,103,92,92,84,96,88,230,113,117,116,136,115,114,112,75,61,52,33,31,51,77,96,93,108,111,113,115,116,117,228,88,88,88,97,94,93,92,127,121
75,67,56,47,42,32,43,9,0,0,11,40,26,37,48,56,68,69,97,67,52,37,27,47,35,56,37,87,76,61,62,101,74,69,78,56,38,17,25,25,19,33,39,52,56,66,104,74,63,81,84,42,58,40,52,32,45,47,71,109
26,28,20,14,0,0,0,0,0,0,0,0,0,0,13,21,21,19,23,0,0,0,0,0,0,0,0,0,12,0,0,22,18,14,18,12,0,0,0,0,0,0,12,21,22,31,33,0,0,12,0,0,0,0,0,0,0,0,0,29
20,27,20,11,0,0,0,0,0,0,0,0,0,0,11,15,19,21,20,0,0,0,0,0,0,0,0,0,9,0,0,25,19,26,18,11,0,0,0,0,0,0,10,17,24,21,19,0,0,10,0,0,0,0,0,0,0,0,0,19
69,64,51,41,35,31,39,12,0,0,11,44,22,40,54,64,73,83,98,61,51,33,30,58,41,52,37,90,82,63,62,103,57,73,52,47,41,26,25,25,22,39,50,54,63,69,88,64,65,73,88,39,50,42,57,38,34,35,59,99
106,111,107,93,92,76,69,41,13,14,42,81,77,89,94,97,97,107,144,127,122,102,82,103,96,100,97,245,120,119,123,128,104,118,91,84,69,49,24,28,54,70,87,111,120,126,122,114,130,114,246,83,87,88,86,80,75,92,117,127
1028,920,826,672,561,436,310,142,46,45,134,304,433,554,666,828,923,1015,1129,1273,1371,1463,785,474,307,227,188,487,159,169,164,170,177,189,209,267,188,116,24,22,113,185,255,204,179,184,153,139,159,163,469,186,230,305,477,825,1463,1387,1299,1159
0,0,37,43,61,93,158,54,18,23,50,166,96,62,47,46,0,0,8,21,0,749,1181,1459,1646,1797,1919,1877,763,1350,2447,2328,2203,772,459,219,0,0,0,0,0,0,205,461,772,2219,2344,2461,1295,784,1914,1924,1795,1651,1469,1185,722,0,14,11
0,0,0,0,0,0,95,47,17,17,42,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984,3108,1363,1952,1232,0,1279,328,191,119,0,0,0,0,0,0,109,192,347,1269,0,1276,1934,1395,3124,941,0,0,0,0,0,0,0,0
0,0,0,0,0,0,35,26,6,6,23,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,4028,1210,997,0,0,1085,398,206,145,0,0,0,0,0,0,135,223,443,1060,0,0,961,1207,4018,497,0,0,0,0,0,0,0,0
43,22,17,19,20,17,12,12,0,0,7,11,9,12,20,25,22,50,0,0,0,25,47,40,27,44,307,4649,844,507,0,0,851,609,243,271,186,115,29,19,115,191,270,245,600,809,0,0,498,890,4673,300,30,26,36,53,25,0,0,0
148,75,67,69,61,43,44,32,7,12,25,37,52,58,55,59,70,143,0,0,0,28,59,68,73,81,230,5087,574,291,0,0,484,930,154,103,71,45,22,16,56,71,97,146,931,479,0,0,249,598,5127,211,77,82,78,63,22,0,0,0
