2159,176,108,0,0,0,150,27,19,0,0,19,43,61,958,0,0,0,0,0,0,0,0,0,1610,68,26,3,0,610,1192,603,550,347,0,0,0,0,0,0,0,0,318,132,79,0,0,0,0,0,0,0,0,14,17,11,1,0,0,0,0,0,0,0,0,0,558,77,34,0,0,0,71,30,30,1,0,6,42,2,0,0,0,0,16,24,126,0,0,0,0,0,0,0,0,0,106,127,1262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2219,121,61,0,0,0,118,28,28,5,0,26,33,51,918,0,0,0,0,0,0,3,0,144,1563,82,30,0,0,0,890,628,753,682,0,8,6,4,0,0,0,5,236,163,143,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,72,505,97,56,0,0,0,43,20,20,0,0,4,14,0,7,7,9,0,14,29,156,0,0,0,0,0,0,6,9,11,59,102,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,0,0,0,0,0,0,4,0,0,0,0
2286,93,37,0,0,3,91,22,16,4,15,39,37,43,888,0,0,0,19,47,91,151,211,266,1361,103,39,0,0,0,577,493,814,1360,1145,871,475,97,39,0,0,0,129,183,304,283,258,233,208,176,154,125,103,72,48,28,15,0,0,0,5,27,54,80,106,124,361,103,118,93,63,33,39,20,12,0,0,0,2,4,16,15,24,11,18,24,186,90,51,28,28,0,4,8,11,20,50,96,1377,0,0,0,8,9,8,8,12,11,10,9,9,11,15,18,39,15,14,19,25,41,57,96,158,286,553,1120
1204,66,29,0,0,0,53,22,15,3,16,20,19,21,855,4,0,0,17,36,63,94,91,71,1171,142,75,0,0,0,303,164,240,378,549,724,724,100,48,5,0,0,18,17,17,22,18,25,26,27,28,25,21,19,16,8,0,0,0,0,7,19,24,21,24,18,249,54,40,36,33,23,27,16,13,0,0,2,6,12,27,37,38,37,45,31,128,116,98,64,72,3,15,23,26,28,45,74,1423,0,0,0,10,15,22,18,25,29,30,30,27,31,33,37,89,38,40,51,71,107,149,229,372,546,835,1189
997,221,64,0,0,0,23,10,7,0,10,4,7,23,822,0,0,0,12,27,68,92,46,33,1062,184,112,0,0,0,204,87,114,187,359,704,1356,163,59,0,0,0,3,4,4,5,5,10,7,11,12,15,9,6,1,0,1,0,0,0,8,9,8,5,5,8,196,38,25,21,18,13,16,11,16,0,0,12,41,83,267,459,488,513,564,604,1191,1256,1325,1370,755,4,22,46,71,94,86,86,1496,0,0,11,157,421,3614,3632,3653,3677,3701,3730,3754,3780,3815,3848,4956,1977,3828,3799,3760,3578,3374,3204,3012,2751,2411,1847
338,199,110,4,0,0,7,4,0,0,0,0,2,26,789,0,0,0,18,32,94,47,0,18,943,254,216,68,0,0,145,31,17,9,0,0,1256,249,115,0,0,0,29,31,44,32,20,6,0,0,0,0,0,0,8,3,15,0,0,0,0,0,0,0,0,0,153,36,23,13,7,4,0,0,0,0,0,4,24,47,302,148,0,0,10,26,504,0,0,706,1107,2,0,0,0,48,80,83,1546,0,0,3,238,504,3161,0,0,0,0,0,0,0,0,0,5880,1916,1883,0,125,255,183,117,103,133,244,441
485,277,183,0,0,0,0,0,0,0,0,0,8,32,762,0,0,0,11,25,62,0,0,27,787,285,256,145,0,0,124,27,10,0,0,0,1122,328,210,0,0,0,56,30,25,0,0,0,0,0,0,0,0,0,27,3,25,0,0,0,0,0,0,0,0,0,124,32,18,4,0,0,0,0,0,0,0,0,23,53,265,0,0,0,10,30,479,3,0,374,1328,16,8,0,0,28,78,93,1612,0,0,0,484,739,2888,0,0,0,0,0,0,0,0,0,6663,1481,957,0,0,144,258,101,51,0,0,257
324,361,347,0,0,0,0,0,0,0,0,0,11,36,726,0,0,0,10,21,39,0,31,71,611,327,352,288,0,0,85,28,7,0,0,5,960,446,411,0,0,48,81,34,17,0,0,0,0,0,0,0,0,0,40,6,39,0,0,0,0,0,0,0,0,0,94,27,18,0,0,0,0,0,0,0,0,0,33,57,226,0,0,0,18,39,441,0,0,182,1537,21,15,4,0,0,42,76,1662,0,0,0,926,966,2517,4,0,0,0,0,0,0,0,0,7173,978,500,0,0,0,202,145,116,0,0,0
257,400,698,614,507,325,140,25,7,0,0,8,23,44,692,0,0,0,12,23,36,40,59,53,377,293,407,559,404,238,130,24,10,0,0,7,710,428,789,744,694,627,493,415,352,305,272,231,192,159,132,107,86,66,52,3,48,24,26,16,14,18,20,12,0,6,71,22,18,0,0,0,16,4,8,6,18,37,61,63,192,0,0,0,11,31,403,0,0,0,1566,28,21,3,0,0,44,112,1803,1830,1855,1879,1908,1011,2003,5,0,2,30,50,0,11744,11190,10341,9237,915,299,0,0,3,113,128,227,209,181,149
55,86,141,204,297,338,173,21,8,0,0,7,10,34,657,0,0,0,13,18,27,29,20,27,177,161,246,299,305,326,219,26,12,0,0,5,485,80,68,75,105,121,52,44,53,49,55,50,48,29,28,20,16,7,0,7,43,37,43,38,35,40,70,15,2,0,33,19,20,4,0,5,39,11,10,0,6,16,25,42,148,0,0,0,22,45,379,9,0,0,1601,30,30,3,0,0,11,20,17,28,25,22,27,35,1478,4,0,0,15,17,880,1097,1636,2176,2224,254,81,0,0,0,30,16,17,26,29,39
7,25,63,120,240,496,300,19,6,0,0,0,11,34,623,0,0,0,2,19,18,12,7,18,61,72,150,286,289,391,399,25,16,0,0,0,425,57,50,41,79,161,54,30,26,30,50,35,38,18,14,6,1,0,7,27,63,99,130,161,188,115,194,50,36,15,19,9,4,0,0,7,78,28,24,2,0,9,20,37,117,0,0,0,16,44,323,8,0,0,1630,34,23,0,0,0,5,13,9,18,10,10,20,35,1441,0,0,0,8,7,300,561,1101,2170,4248,375,157,0,0,0,9,4,4,5,7,9
19,26,18,0,0,334,611,23,7,0,0,0,11,29,596,0,0,0,0,6,0,0,0,0,0,0,0,119,217,391,765,25,7,0,0,0,390,52,25,0,0,121,43,28,8,0,18,29,43,11,6,0,0,0,0,0,0,0,0,0,104,121,256,0,0,0,3,0,0,0,0,0,104,31,14,0,0,0,13,30,89,0,0,0,20,59,282,5,0,0,1659,34,16,0,0,0,0,3,0,0,0,0,13,36,1407,0,0,0,0,0,0,0,0,0,4069,618,295,0,0,4,25,21,30,17,5,0
49,37,21,0,0,0,585,32,10,0,0,0,16,27,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737,26,10,0,0,0,348,72,42,0,0,90,40,24,10,0,0,0,25,5,0,0,0,0,0,0,0,0,0,0,56,108,334,0,0,0,0,0,0,0,0,0,133,32,19,0,0,0,8,27,56,0,0,0,41,79,236,0,0,0,1683,30,11,0,0,0,0,0,0,0,0,6,22,43,1375,70,0,0,0,0,0,0,0,0,3726,929,573,0,0,7,70,31,23,0,0,0
75,32,11,0,0,2,551,33,9,0,0,0,11,23,538,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,713,33,9,0,0,0,301,80,62,0,0,58,41,22,9,0,0,0,9,0,11,0,0,0,0,5,0,0,0,0,36,77,377,0,0,0,0,0,0,0,0,0,162,35,16,0,0,0,15,28,31,0,3,0,76,96,185,0,0,0,1721,32,10,0,4,0,0,0,0,0,0,0,14,39,1261,140,82,0,0,0,0,0,0,0,3245,1294,1183,0,0,0,98,28,20,0,0,0
178,67,18,0,0,5,513,39,9,0,0,0,8,19,513,364,327,290,248,221,181,153,109,84,60,30,6,0,0,0,679,35,12,0,0,0,252,93,124,87,54,56,41,23,6,0,0,0,8,6,35,1,0,0,8,22,21,21,11,14,29,71,431,10,10,13,22,21,28,32,57,102,198,33,9,0,0,0,16,18,26,39,82,113,146,102,123,0,0,4,1756,26,16,12,25,17,11,13,6,0,0,0,17,32,1154,77,137,104,75,53,14,0,0,0,2570,1348,2374,2163,1838,1423,934,589,408,295,231,202
24,26,14,0,0,4,473,50,11,0,0,0,11,22,118,54,54,45,34,31,35,38,32,28,20,19,8,0,0,0,654,40,15,0,0,0,179,43,43,48,50,54,43,20,7,0,0,0,6,11,64,3,0,3,18,23,24,32,33,34,36,62,495,28,31,32,38,45,50,73,93,126,121,25,21,7,0,0,6,16,28,36,37,40,41,38,58,0,0,0,1792,43,40,36,44,27,17,18,13,2,0,0,20,34,1096,22,33,33,25,29,18,4,0,4,1882,272,387,610,834,953,479,287,170,76,25,24
16,9,2,0,0,6,431,73,23,0,0,0,5,13,61,36,46,45,34,14,17,18,16,18,7,8,8,0,0,0,622,47,24,0,0,0,143,41,26,25,37,49,74,15,3,0,0,0,7,17,84,0,0,0,14,43,85,108,137,107,86,88,1106,547,523,487,462,411,363,322,267,211,129,49,25,0,0,0,8,18,16,16,18,22,22,22,28,0,0,0,1912,205,397,365,341,305,285,81,44,6,0,0,18,38,1049,7,12,18,13,22,9,0,0,3,1731,148,199,354,700,1389,652,402,275,123,25,22
9,6,0,0,0,0,372,107,51,0,0,0,0,3,20,13,20,34,28,13,6,0,0,0,0,0,0,0,0,0,588,63,28,0,0,0,107,34,17,0,0,0,54,15,1,0,0,0,7,21,108,0,0,0,0,6,8,0,60,121,169,133,1186,0,0,0,10,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,4,4,0,0,0,2036,226,223,0,0,0,178,25,13,0,0,0,29,47,1009,0,0,0,0,3,0,0,0,0,1640,51,17,0,0,1062,867,477,387,184,7,6
0,0,0,0,0,0,300,145,88,0,0,0,0,0,0,0,0,10,15,7,0,0,0,0,0,0,0,0,0,0,539,74,40,0,0,0,68,25,24,5,0,3,34,6,0,0,0,0,15,22,135,0,0,0,0,0,0,0,0,0,92,127,1262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2143,179,114,0,0,0,151,35,21,0,0,16,44,56,970,0,0,0,0,0,0,0,0,0,1595,66,22,4,0,618,1249,605,555,344,0,0
6,4,0,0,0,3,210,169,159,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,62,492,92,84,0,0,0,45,23,12,0,0,2,10,0,4,5,10,0,14,23,159,0,0,0,0,0,0,4,7,10,51,104,1332,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,18,0,0,0,0,0,0,5,0,0,0,0,2213,125,69,0,0,0,113,25,25,6,0,25,38,51,926,0,0,0,0,0,0,5,0,133,1551,87,26,0,0,0,918,638,777,683,0,3
504,106,42,0,0,0,114,168,311,288,261,231,209,173,154,125,100,75,58,33,14,0,0,0,8,27,52,84,105,130,368,75,131,89,56,34,32,19,12,0,0,0,2,7,14,16,29,22,27,31,190,97,56,28,30,0,8,12,15,24,44,81,1389,0,0,0,8,10,13,11,9,9,7,6,7,9,12,13,46,16,15,17,30,48,64,117,169,319,590,1172,2281,102,40,0,0,2,91,21,12,6,11,35,39,44,892,0,0,0,19,44,90,149,193,244,1360,105,39,0,0,0,600,503,834,1369,1170,916
749,103,57,2,0,0,15,11,16,24,25,26,31,25,27,25,13,11,9,4,0,0,0,0,7,18,22,23,19,26,241,44,53,45,31,25,26,13,11,0,0,4,11,18,23,29,40,31,39,41,127,114,109,80,82,2,14,22,24,31,42,60,1425,0,0,0,11,16,20,19,22,25,28,19,21,26,21,25,85,34,33,45,85,113,166,254,395,627,880,1164,1149,63,17,0,0,0,57,15,9,1,12,23,26,27,857,5,0,0,16,34,59,80,81,81,1183,139,64,0,0,0,305,177,267,391,522,723
1368,145,74,0,0,0,4,2,2,4,4,6,7,10,13,18,5,1,3,0,4,0,0,0,8,9,6,7,5,9,184,33,35,24,17,15,16,13,16,0,0,10,41,87,270,454,492,519,557,613,1191,1248,1309,1363,784,3,15,37,64,90,67,79,1475,0,0,13,163,446,3614,3635,3658,3680,3712,3735,3758,3789,3820,3846,4878,1923,3816,3787,3751,3560,3385,3200,2986,2726,2345,1802,983,217,70,0,0,0,32,12,8,0,11,8,13,22,819,0,0,0,11,24,57,95,55,51,1062,188,93,0,0,0,203,68,103,190,356,688
1283,206,112,0,0,0,22,22,40,27,14,3,0,0,0,0,0,0,16,3,15,0,0,0,0,0,0,0,0,0,147,30,25,26,11,7,0,0,0,0,0,3,26,47,308,156,0,0,12,33,492,0,0,678,1159,9,0,0,0,61,66,91,1541,0,0,5,265,493,3133,0,0,0,0,0,0,0,0,0,5881,1946,1927,0,117,219,164,128,91,112,217,449,374,215,107,4,0,0,9,4,0,0,0,0,9,31,792,0,0,0,16,29,94,56,0,28,933,284,204,81,0,0,161,27,15,6,0,0
1171,349,216,0,0,0,41,33,30,0,0,0,0,0,0,0,0,4,40,3,27,0,0,0,0,0,0,0,0,0,116,28,10,5,0,0,0,0,0,0,0,0,27,48,271,0,0,0,13,36,468,4,0,330,1361,13,7,0,0,39,83,95,1605,0,0,0,477,730,2885,0,0,0,0,0,0,0,0,0,6626,1469,989,0,0,129,227,107,52,0,0,234,477,284,175,0,0,0,0,0,0,0,0,0,14,30,757,0,0,0,10,27,62,0,0,47,759,312,245,138,0,0,134,25,11,0,0,0
960,445,414,0,0,41,79,45,21,0,0,0,0,0,0,0,0,0,52,3,41,0,0,0,0,0,0,0,0,0,92,26,10,0,0,0,0,0,0,0,0,0,33,57,234,0,0,0,16,31,425,0,0,158,1549,22,15,5,0,0,37,81,1661,0,0,0,944,999,2493,6,0,0,0,0,0,0,0,0,7126,985,495,0,0,0,175,133,106,0,0,0,335,387,346,0,0,0,0,0,0,0,0,0,20,31,725,0,0,0,7,23,35,0,35,80,569,355,366,289,0,0,101,30,9,0,0,8
720,423,794,747,698,629,515,422,362,307,271,232,195,163,131,113,94,78,63,1,52,30,31,15,12,20,26,12,0,1,66,29,8,0,0,0,14,5,8,8,21,42,63,61,193,0,0,0,15,39,401,0,0,0,1574,26,12,6,0,0,34,99,1792,1820,1845,1873,1902,992,1971,6,0,4,30,56,0,11774,11203,10370,9285,967,319,0,0,6,104,126,206,183,162,127,229,400,694,622,505,345,137,27,7,0,0,7,28,36,695,0,0,0,7,24,32,38,59,55,331,284,392,565,418,243,157,30,10,0,0,8
504,63,68,74,107,105,57,52,57,60,59,49,45,38,22,17,9,4,0,6,37,46,55,39,29,26,69,19,4,0,28,29,19,1,0,6,43,15,8,0,4,11,21,41,154,0,0,0,21,38,366,7,0,0,1613,33,28,10,0,0,8,26,27,29,25,23,32,41,1476,4,0,0,15,20,831,1085,1640,2186,2341,258,82,0,0,3,19,15,19,18,26,43,55,82,124,200,282,343,189,19,7,0,0,5,20,34,660,0,0,0,17,28,27,29,29,38,166,175,238,287,306,304,249,30,14,0,0,5
455,58,48,43,86,157,47,33,24,37,60,44,46,29,15,10,3,0,6,29,51,90,133,167,197,128,215,60,43,23,19,9,7,0,0,8,84,26,24,6,0,3,19,31,120,0,0,0,12,32,321,6,0,0,1642,32,20,0,0,0,5,16,7,14,12,12,31,38,1439,0,0,0,8,5,283,515,1030,2035,4241,405,164,0,0,0,9,3,7,5,5,2,11,28,65,111,234,474,341,25,12,0,0,0,15,27,622,0,0,0,6,15,13,14,10,15,43,63,137,269,300,386,417,25,18,0,0,0
404,61,31,0,0,120,43,29,3,0,20,25,44,18,6,0,0,0,0,0,0,0,0,0,94,115,283,0,0,0,4,0,0,0,0,0,110,27,14,0,0,0,15,28,98,0,0,0,21,60,290,4,0,0,1666,25,14,0,0,0,0,3,0,0,0,0,16,31,1403,0,0,0,0,0,0,0,0,0,4041,655,298,0,0,1,29,22,32,18,7,0,26,27,20,0,0,291,602,23,10,0,0,0,10,24,598,0,0,0,0,2,0,0,0,0,0,0,0,105,188,373,767,28,8,0,0,0
356,70,46,0,0,87,32,25,8,0,0,0,24,7,0,0,0,0,0,0,0,0,0,0,53,97,345,0,0,0,0,0,0,0,0,0,137,31,20,0,0,0,10,29,65,0,0,0,39,67,233,0,0,0,1688,25,16,0,0,0,0,0,0,0,0,7,25,32,1376,67,0,0,0,0,0,0,0,0,3685,962,603,0,0,5,74,31,21,0,0,0,52,29,20,0,0,0,575,28,10,0,0,0,18,31,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736,27,8,0,0,0
309,107,70,0,0,63,39,17,6,0,0,0,10,0,6,0,0,0,0,4,0,0,0,0,33,81,398,0,0,0,0,0,0,0,0,0,171,33,14,0,0,0,13,28,37,0,3,0,64,80,189,0,0,0,1719,29,16,0,4,0,0,0,0,0,0,0,14,25,1278,121,74,0,0,0,0,0,0,0,3212,1280,1196,0,0,0,105,26,12,0,0,0,82,34,16,0,0,8,548,31,14,0,0,0,9,24,539,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,715,35,10,0,0,0
233,110,138,103,63,67,53,27,9,0,0,0,8,3,28,5,0,0,7,16,8,7,9,10,30,62,452,10,15,18,23,20,24,26,54,95,193,23,14,0,0,0,16,33,40,46,81,112,137,103,134,0,0,4,1757,35,27,18,20,8,10,12,3,0,0,0,15,30,1190,80,128,105,77,53,18,0,0,0,2557,1312,2348,2116,1816,1426,923,554,402,291,237,208,178,56,19,0,0,6,505,39,10,0,0,0,11,23,514,375,329,298,250,215,175,149,118,90,62,24,8,0,0,0,683,46,17,0,0,0
166,57,44,55,57,57,51,20,9,0,0,0,8,14,60,5,0,5,24,28,32,33,26,23,35,58,510,28,27,35,36,54,64,83,114,134,130,34,25,3,0,0,10,25,22,20,25,25,30,37,62,0,0,0,1793,49,37,35,29,29,34,23,16,5,0,0,25,36,1108,30,29,31,24,26,27,4,0,7,1908,305,446,620,819,957,477,267,170,73,31,33,33,17,15,0,0,3,463,59,17,0,0,0,17,24,109,54,47,44,39,37,30,26,29,31,24,14,9,0,0,0,646,36,21,0,0,0
127,39,27,18,34,45,76,15,6,0,0,0,7,19,84,0,0,0,25,50,86,118,144,93,71,69,1119,553,525,494,457,412,358,315,264,199,127,50,24,0,0,0,8,14,7,8,14,16,28,25,31,0,0,0,1946,249,391,362,330,307,281,77,34,4,0,0,21,39,1056,10,12,19,12,13,9,0,0,3,1724,133,212,364,705,1417,629,366,247,102,18,21,20,11,5,0,0,2,418,65,22,0,0,0,4,11,58,39,48,42,36,28,20,11,11,17,10,7,8,0,0,0,625,39,27,0,0,0
104,36,18,0,0,0,57,12,4,0,0,0,7,18,102,0,0,0,0,3,7,0,75,132,182,131,1190,0,0,0,9,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,11,7,6,0,0,0,2071,219,179,0,0,0,167,30,9,0,0,0,31,46,1009,0,0,0,0,3,0,0,0,0,1646,49,23,0,0,1107,903,478,370,188,7,9,6,3,0,0,0,0,374,101,42,0,0,0,0,4,16,14,28,36,26,21,14,0,0,0,0,0,0,0,0,0,594,46,26,0,0,0
61,35,26,3,0,4,39,1,0,0,0,0,16,24,125,0,0,0,0,0,0,0,0,0,96,134,1279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2162,151,88,0,0,0,145,27,13,0,0,16,42,53,974,0,0,0,0,0,0,0,0,0,1599,57,39,4,0,626,1274,637,541,355,0,0,0,0,0,0,0,0,303,131,82,0,0,0,0,0,0,0,0,11,11,6,4,0,0,0,0,0,0,0,0,0,557,66,38,0,0,0
35,26,15,0,0,3,16,0,3,6,6,0,16,27,147,0,0,0,0,0,0,3,6,7,54,102,1345,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,13,0,0,0,0,0,0,4,0,0,0,0,2229,115,63,0,0,0,118,33,19,4,0,21,36,56,933,0,0,0,0,0,0,4,0,131,1559,58,29,0,0,0,913,668,761,701,0,6,8,7,0,0,0,4,229,171,160,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,66,506,90,65,0,0,0
30,25,11,0,0,0,5,9,10,15,26,15,25,38,177,88,45,24,29,0,8,14,17,19,44,75,1397,0,0,0,8,5,7,9,6,9,9,5,7,5,14,16,36,10,8,13,25,36,51,88,160,304,576,1157,2281,77,32,0,0,4,84,25,11,4,15,35,36,42,895,0,0,0,19,46,89,150,210,260,1379,85,36,0,0,0,579,510,832,1406,1193,911,555,105,28,0,0,0,113,164,304,284,260,237,210,177,148,125,103,66,55,36,18,0,0,0,8,26,48,74,97,126,372,104,127,101,68,37
22,24,14,0,0,0,8,20,18,24,38,33,35,44,129,126,97,69,74,3,14,22,27,26,43,63,1443,0,0,0,15,16,17,23,26,30,38,30,33,31,38,37,78,30,38,48,70,93,166,241,393,565,869,1182,1164,59,27,0,0,0,50,21,9,4,13,19,32,45,867,4,0,0,17,29,60,93,86,64,1189,136,64,0,0,0,300,162,235,373,528,681,769,113,52,4,0,0,14,13,15,20,16,24,26,32,30,28,28,13,4,2,0,0,0,0,6,11,20,22,29,33,239,45,39,33,31,28
8,10,16,0,0,9,40,101,282,462,495,525,570,613,1185,1259,1316,1366,771,2,17,41,70,98,85,75,1497,0,0,10,171,456,3624,3642,3662,3682,3712,3736,3761,3785,3825,3857,4922,1909,3833,3797,3764,3588,3405,3202,3034,2769,2435,1836,1018,216,73,0,0,0,22,15,9,0,9,10,20,28,815,0,0,0,11,30,73,90,42,41,1073,184,101,0,0,0,199,71,99,193,351,674,1376,143,65,0,0,0,6,5,4,4,5,6,5,6,6,11,5,4,0,0,6,0,0,0,8,10,13,10,10,9,192,28,32,21,20,15
0,0,0,0,0,3,23,42,303,151,0,0,14,25,494,0,0,686,1148,11,0,0,0,48,81,91,1562,0,0,5,254,490,3139,0,0,0,0,0,0,0,0,0,5895,1890,1957,0,117,233,176,88,98,103,218,419,389,195,106,7,0,0,5,2,0,0,0,0,12,30,786,0,0,0,16,32,85,43,0,26,946,276,214,82,0,0,150,34,16,5,0,0,1297,209,105,0,0,0,26,34,41,29,16,2,0,0,0,0,0,0,12,2,16,0,0,0,0,0,0,0,0,0,158,32,26,8,8,5
0,0,0,0,0,0,29,48,277,0,0,0,8,26,468,3,0,336,1327,16,5,0,0,26,77,91,1626,0,0,0,459,719,2897,0,0,0,0,0,0,0,0,0,6635,1447,1021,0,0,136,254,82,64,0,0,229,507,305,177,0,0,0,0,0,0,0,0,0,12,23,757,0,0,0,8,24,57,0,0,44,768,295,264,163,0,0,123,26,12,0,0,0,1182,341,195,0,0,0,59,37,20,0,0,0,0,0,0,0,0,3,37,4,28,0,0,0,0,0,0,0,0,0,121,33,28,5,0,0
0,0,0,0,0,0,32,45,239,0,0,0,12,36,432,0,0,182,1543,30,13,4,0,0,36,65,1672,0,0,0,953,1008,2530,4,0,0,0,0,0,0,0,0,7130,1005,523,0,0,0,190,116,106,0,0,0,323,413,379,0,0,0,0,0,0,0,0,0,15,30,728,0,0,0,8,22,36,0,37,75,586,314,332,295,0,0,92,27,8,0,0,5,982,443,393,0,0,57,95,36,16,0,0,0,0,0,0,0,0,0,49,2,36,0,0,0,0,0,0,0,0,0,90,21,15,0,0,0
