4424,687,334,101,88,87,74,64,56,0,0,16,160,102,103,96,106,111,73,49,23,0,0,0,34,59,70,92,96,98,91,81,99,90,92,99,115,127,267,404,359,253,191,142,120,116,108,79,87,92,91,89,82,88,17044,982,389,0,0,0
4714,485,274,151,135,117,110,76,45,0,0,0,49,47,60,41,48,79,46,29,26,0,0,0,52,44,37,61,42,38,29,24,52,41,42,61,69,101,345,466,240,128,80,59,45,64,41,33,34,28,25,18,18,22,16432,1495,673,0,0,0
5028,578,639,930,817,708,363,172,65,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,44,100,507,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15634,2238,1333,0,0,0
5455,743,841,481,0,219,157,56,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,33,61,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14520,3166,2659,0,0,0
5779,581,440,0,0,98,181,33,16,0,0,0,0,0,0,0,16,19,23,24,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,353,0,0,0,17,0,0,0,0,0,0,0,0,13,0,0,12828,3657,5315,3443,0,2967
3612,698,318,12,0,0,126,9,0,29,29,32,32,28,25,39,52,59,67,75,130,30,28,24,24,15,0,0,0,0,36,34,31,54,40,44,56,0,313,267,233,164,127,47,5,0,0,0,45,181,1145,2077,2815,3381,10933,2000,3587,6886,6787,6697
67,57,29,0,0,15,81,0,9,43,61,72,79,88,75,91,96,110,113,112,282,71,64,61,49,36,11,0,0,16,70,75,86,98,93,96,177,21,14,8,15,15,11,10,0,0,0,0,68,184,1821,1806,1416,1019,6449,437,213,107,100,97
41,21,0,0,0,0,37,38,82,151,258,333,405,509,616,704,785,877,539,346,568,107,124,113,96,83,18,0,0,0,50,146,226,340,419,496,515,74,79,110,175,133,92,55,11,0,0,0,105,226,3460,1765,924,519,5688,556,300,54,55,83
16,0,0,0,0,0,0,0,0,0,14,0,0,0,9,0,0,437,505,462,1286,419,337,223,131,49,0,0,0,0,0,0,0,0,0,260,806,214,278,198,103,0,0,0,0,0,0,0,124,259,3317,0,0,9,5140,732,485,0,0,19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,525,509,1564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,1113,193,140,0,0,0,0,0,0,0,0,0,205,348,3169,0,0,0,4724,962,920,0,0,0
709,0,0,0,19,15,0,0,0,0,0,0,0,0,0,0,0,0,283,458,1838,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1228,181,114,0,0,0,0,14,27,0,0,0,344,464,2931,0,0,0,4196,993,1760,1601,1411,1139
1401,1303,1207,1102,1006,872,774,669,587,491,406,328,232,149,68,0,0,0,134,313,2024,1027,545,303,226,75,40,46,57,42,50,66,117,224,350,674,1339,163,69,0,0,0,49,148,277,353,443,517,653,522,2656,0,0,0,3642,197,228,305,465,787
114,124,95,106,108,84,103,102,115,91,84,95,89,65,17,0,0,0,109,237,1152,1105,839,591,635,108,91,124,115,123,157,217,299,434,577,767,778,143,50,0,0,13,61,82,75,88,102,101,193,311,2355,0,0,0,3520,132,98,85,81,92
47,77,44,41,63,34,39,44,75,44,37,48,75,42,10,0,0,0,77,247,873,1506,2020,2351,3535,956,1772,3365,6540,6451,6354,2967,2161,1582,1306,978,558,145,37,0,0,0,13,43,37,62,51,59,177,352,2179,12,0,0,3412,110,71,35,41,39
0,14,0,0,0,0,0,0,12,0,0,0,19,16,0,0,0,0,0,0,16,23,28,0,4650,2197,3372,4987,3289,0,3238,1215,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,248,505,1939,0,0,0,3293,108,53,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6308,3316,4258,2546,0,0,2631,1675,1490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,665,1631,0,0,0,3193,106,68,0,0,0
0,12,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,16,35,0,0,0,0,0,7710,2760,2102,0,0,0,1704,1830,2929,2407,1756,933,0,0,0,0,0,0,0,0,15,0,0,0,797,855,1274,0,0,0,3108,112,57,0,0,0
14,57,38,26,22,22,28,24,51,40,27,47,76,55,38,34,36,52,124,33,26,0,0,13,8729,1971,1078,0,0,0,733,707,966,1257,1594,1850,1017,154,47,0,0,9,60,149,566,910,1175,1383,1553,903,765,0,0,0,3009,123,87,13,0,0
34,70,87,91,77,71,81,70,84,94,81,93,100,104,94,103,93,110,261,60,30,0,0,17,9506,1335,582,0,0,0,313,380,568,853,1256,1612,1650,102,56,0,0,0,37,92,628,596,454,339,259,225,273,17,0,0,2879,116,67,16,0,0
127,261,875,2562,2640,2725,2852,2927,3019,3121,3218,3364,3455,3547,3650,3744,3821,3917,2339,70,40,0,0,14,9989,804,299,0,0,0,92,160,257,412,800,1547,3098,115,78,0,0,0,27,100,1093,557,291,177,126,123,74,0,0,0,2778,103,53,0,0,34
51,104,1051,1569,0,0,13,0,0,15,23,28,0,0,0,0,0,1942,4398,89,59,14,0,13,10329,499,160,0,0,0,0,0,15,0,0,0,2998,120,64,0,0,0,47,103,995,0,0,0,16,21,0,0,0,0,2694,95,56,0,0,15
41,98,1958,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4481,89,64,18,0,0,10527,330,113,0,0,0,0,0,0,0,0,0,2893,126,104,27,0,0,59,100,907,146,0,0,0,0,0,0,0,0,2583,94,60,0,0,0
38,105,1867,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,4582,122,98,21,0,0,10677,223,59,0,0,0,0,10,0,0,0,1060,2797,88,60,19,0,0,47,98,640,269,130,0,15,0,0,0,0,0,2493,93,39,0,0,0
57,109,1772,0,0,0,30,121,0,40031,33980,24677,12418,137,39,0,0,0,4694,113,60,0,0,0,10817,165,46,0,0,27,105,236,777,1308,1720,2032,1631,81,52,12,0,11,68,91,403,197,249,180,121,41,26,0,0,0,2412,96,43,0,0,0
46,101,1682,19,0,0,36,77,9542,12294,18488,24566,24530,95,53,0,0,0,4788,88,56,0,0,13,10963,124,32,0,0,26,65,114,994,1003,779,557,553,60,41,0,0,0,34,73,208,75,60,44,14,0,36,0,0,0,2300,108,62,0,0,0
61,98,1548,11,0,0,38,68,3183,6165,12230,24429,48884,100,32,0,0,14,4926,121,89,16,0,0,11050,96,24,0,0,17,50,87,1848,951,479,250,189,25,26,0,0,0,15,59,78,43,14,5,0,14,90,57,0,0,2206,118,55,0,0,0
38,97,1440,0,0,0,0,14,0,0,0,0,48787,112,45,0,0,0,5021,123,52,0,0,0,11152,91,23,0,0,0,39,79,1768,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,5,26,88,140,0,0,2073,120,83,15,0,0
53,103,1333,0,0,0,0,0,0,0,0,8447,48692,106,63,0,0,0,5134,110,30,0,0,9,11274,77,19,0,0,0,31,78,1688,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,53,91,224,0,228,1974,101,60,12,0,0
30,90,1246,0,0,0,0,0,0,0,0,16828,40134,78,30,0,0,0,5222,101,26,0,0,0,11339,67,26,0,0,0,38,90,1283,573,0,24,17,12,0,0,0,0,0,0,0,0,0,14,65,88,106,301,0,458,1633,99,41,0,0,0
34,86,1166,19,0,0,52,136,1013,12917,24827,33626,31659,85,41,0,0,0,5548,504,813,1483,2933,5753,11425,84,36,0,0,0,47,78,889,1121,1024,930,794,676,567,459,372,272,203,149,93,13,0,0,66,192,340,739,837,913,1283,103,38,0,0,0
42,101,1044,10,0,0,31,93,1616,24015,23848,17724,14757,63,53,0,0,12,6178,1182,1860,2948,4353,5752,5765,89,52,17,0,0,29,53,242,122,111,92,99,91,92,93,77,58,41,33,23,0,0,0,13,44,55,74,107,90,716,114,62,0,0,0
49,95,930,0,0,0,43,104,3099,46226,23054,11395,5713,25,26,0,0,18,9147,5814,10531,19042,34978,32799,29872,399,171,23,0,0,26,23,103,74,101,66,69,56,40,38,48,15,10,9,0,0,0,0,0,13,16,34,68,41,550,113,93,22,0,0
68,109,834,0,0,0,74,122,5968,44630,0,0,0,0,0,0,0,25,18883,19154,32380,26987,17476,0,26510,259,148,0,0,0,0,0,0,0,23,12,14,12,0,0,0,0,35,26,7,0,0,0,0,0,0,0,16,0,411,82,55,21,0,16
41,97,735,8,0,0,57,99,11724,41641,0,0,0,0,0,0,0,0,27756,17570,16168,0,0,0,26353,323,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,43,20,0,0,0,0,0,0,0,0,0,333,89,44,13,0,0
28,100,616,0,0,0,72,121,23345,35751,0,0,0,0,0,0,0,0,34131,12794,8171,0,0,0,26146,336,468,249,0,24,10,0,0,0,0,0,0,0,0,0,0,0,196,62,29,0,0,0,0,16,14,0,0,0,212,58,30,0,0,0
42,107,502,0,0,0,58,114,47254,24018,0,0,627,1244,2446,4838,9661,19267,38448,8525,4152,0,0,0,25905,241,319,477,384,301,181,92,19,0,0,0,26,24,46,60,87,152,277,81,51,22,22,17,10,38,74,0,0,0,151,44,11,0,0,0
54,107,420,0,0,21,82,115,47168,0,0,0,2589,3805,6282,9990,15102,20706,21838,5316,2137,0,0,0,25726,147,113,102,94,75,63,39,15,0,0,81,117,99,133,146,162,217,227,108,86,61,52,36,9,41,149,0,0,0,83,18,0,0,0,0
86,130,328,0,0,13,48,98,47077,0,0,0,13669,22391,41024,37852,32864,25223,14699,3883,1146,13,0,0,25616,127,76,51,44,34,20,11,0,0,0,250,256,355,570,931,818,710,550,397,313,205,142,49,9,45,243,7,0,0,37,0,37,0,0,23
52,92,215,0,0,0,38,94,46966,0,0,0,24412,21688,20554,0,7,0,0,0,0,0,0,0,25510,110,60,14,9,0,0,0,0,0,0,521,449,580,798,471,0,0,0,0,0,0,0,0,14,53,313,0,0,0,0,21,92,0,0,22
39,71,117,0,0,0,33,88,46879,0,0,0,32593,16140,10255,0,0,0,0,0,0,0,0,0,25399,92,45,0,0,0,0,0,0,0,0,832,490,523,431,0,0,0,0,0,0,0,0,0,23,65,388,210,0,0,22,46,177,0,0,12
20,34,45,0,0,0,51,83,46799,0,0,0,37945,10607,5180,0,0,0,0,0,13,0,2071,3635,25317,92,59,0,0,0,0,16,0,0,586,1122,455,428,250,22,12,0,0,0,0,0,0,0,19,67,253,366,0,10,36,71,253,0,0,0
0,12,14,0,0,0,30,83,46718,46340,46256,46140,46065,8027,2669,10,0,0,245,833,1575,2975,4165,2985,21571,101,31,0,0,0,113,200,290,533,1030,773,415,346,181,59,48,38,18,13,0,0,0,0,37,71,187,510,255,160,122,126,384,0,0,0
8,26,59,0,0,0,31,80,256,92,86,77,53,36,14,0,0,0,473,1056,1356,2662,2318,1729,19997,121,30,0,0,0,368,376,513,696,833,574,373,256,156,105,95,74,55,43,13,0,0,9,54,104,161,380,345,279,217,184,547,11,0,0
32,53,142,18,0,0,36,58,116,50,42,55,19,12,0,0,0,0,954,1508,1700,3949,2018,1056,19011,166,45,0,0,7,741,657,887,1229,1692,2504,2188,1956,1765,1639,1547,1464,1390,299,86,0,0,17,104,194,334,562,800,983,1130,701,911,0,0,0
69,94,283,21,0,0,0,16,27,0,0,0,0,0,0,0,0,732,1842,1963,1990,3020,0,0,18356,232,56,0,0,19,1854,2007,3306,2832,2162,1280,0,0,0,0,0,0,1000,251,130,12,0,0,0,0,0,0,0,0,565,683,1323,0,0,15
46,89,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,2114,2126,1909,1946,0,0,18187,328,109,0,0,0,2817,1855,1675,0,0,0,0,0,0,0,0,24,850,277,164,0,0,0,0,0,0,0,0,0,297,506,1610,0,0,0
50,105,451,0,0,0,0,0,0,0,0,11,0,0,0,0,0,2798,2825,2161,1549,987,0,0,18002,429,142,0,0,0,3559,1394,863,29,26,16,0,0,0,0,0,27,635,346,301,0,0,0,0,0,0,0,0,0,179,366,1831,0,0,0
2755,2909,3472,3559,3665,3754,3867,3990,4143,4372,4607,4829,4973,5108,5216,5316,5397,5479,2771,1458,805,452,317,391,17770,638,241,14,0,0,4052,926,479,66,57,45,34,19,26,0,0,24,387,331,543,456,371,254,168,96,32,0,0,13,180,440,2368,2445,2536,2630
102,87,89,98,78,102,118,113,228,386,355,281,198,144,114,106,96,94,91,86,78,76,77,72,17007,937,365,0,0,0,4436,699,363,117,97,95,81,72,59,0,0,9,150,92,98,89,95,86,69,46,27,0,0,0,38,67,84,103,109,98
37,28,52,45,28,64,73,93,314,498,265,145,77,53,41,66,44,32,31,30,23,21,24,22,16481,1527,669,0,0,0,4718,527,260,149,139,130,98,86,34,0,0,0,58,44,60,41,58,69,44,25,26,0,0,0,52,40,32,56,44,39
0,0,0,0,0,18,40,71,517,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15627,2275,1335,0,0,0,5062,608,605,916,800,695,356,174,50,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,10,28,62,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14485,3118,2601,0,0,0,5468,720,809,463,0,212,152,55,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4,19,367,0,0,0,10,0,0,0,0,0,0,0,0,17,0,0,12872,3723,5264,3444,0,2968,5818,608,431,0,0,100,180,43,20,0,0,0,0,0,0,0,15,17,21,20,23,0,0,0,0,0,0,0,0,0
41,31,33,51,33,40,49,0,325,280,235,176,131,56,10,0,0,0,53,161,1105,2080,2821,3344,10923,2031,3582,6883,6779,6685,3600,652,279,10,0,0,118,12,0,21,28,24,27,28,32,39,55,64,73,74,129,26,26,26,26,12,0,0,0,0
73,75,93,101,89,84,156,22,10,21,15,17,15,6,0,0,0,0,63,149,1801,1832,1428,994,6504,408,205,110,107,108,76,50,28,0,0,14,75,0,14,35,71,74,74,75,79,88,100,99,114,102,266,73,70,68,51,33,14,0,0,11
48,142,230,351,440,518,483,68,68,102,160,121,86,49,10,0,0,0,98,206,3490,1808,932,498,5738,532,274,58,57,83,48,29,0,0,0,0,38,40,90,152,260,337,410,495,617,696,793,878,529,357,551,125,115,102,89,79,19,0,0,0
0,0,0,0,0,288,761,192,272,195,102,0,0,0,0,0,0,0,113,270,3345,0,0,14,5179,754,476,0,0,20,11,0,0,0,0,0,0,0,0,0,10,0,0,0,19,0,0,456,488,437,1256,433,324,231,140,51,0,0,0,0
0,0,0,0,0,157,1090,216,155,0,0,0,0,0,0,0,0,0,217,369,3168,0,0,0,4728,966,876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,552,519,1554,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1234,188,114,0,0,0,0,10,20,0,0,0,340,453,2924,0,0,0,4197,1023,1756,1595,1435,1180,736,0,0,0,19,15,0,0,0,0,0,0,0,0,0,0,0,0,302,427,1806,0,0,0,0,13,0,0,0,0
33,66,106,211,345,683,1341,147,74,0,0,0,61,153,272,373,448,534,654,494,2658,0,0,0,3649,214,241,280,419,759,1407,1308,1221,1110,1029,888,772,677,587,496,395,313,223,142,71,0,0,0,174,323,2008,1008,535,315,228,74,48,40,52,27
175,224,298,427,569,767,759,134,49,0,0,13,64,78,77,100,78,101,174,283,2390,0,0,0,3500,128,107,98,89,92,109,104,91,81,96,93,95,105,98,96,93,93,86,62,16,0,0,0,130,252,1163,1103,860,603,635,100,98,93,112,115
6352,2934,2165,1569,1313,988,552,144,33,0,0,0,13,40,33,62,44,63,174,336,2209,14,0,0,3402,105,60,28,35,39,53,73,47,37,56,34,36,56,81,47,48,58,75,41,7,0,0,0,77,261,893,1478,1997,2332,3512,975,1757,3341,6547,6445
3253,1269,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,226,474,1958,0,0,0,3283,103,42,0,0,0,0,13,0,0,0,0,0,0,15,0,0,0,21,19,0,0,0,0,0,0,9,14,22,0,4728,2251,3381,5003,3292,0
2568,1741,1495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,709,1663,0,0,0,3194,125,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6381,3197,4211,2521,0,0
1641,1818,2919,2386,1775,949,0,0,0,0,0,0,0,0,13,0,0,0,785,890,1255,0,0,0,3093,124,49,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,14,34,0,0,0,0,0,7815,2684,2127,0,0,0
